"event","experiment time","system time","system time text"
"START",0.000000000E0,1636371613.545,"2021-11-08 12:40:13.545 UTC+01:00"
"PAUSE",8.284234018E1,1636371696.387,"2021-11-08 12:41:36.387 UTC+01:00"
