"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636297640363311E9,"2021-11-07 16:07:20.363 UTC+01:00"
"PAUSE",4.842065295833163E1,1.636297688782739E9,"2021-11-07 16:08:08.783 UTC+01:00"
