Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.00976415,-0.045204028,0.875980735,0.875980735
0.02975478,-0.614530444,0.592539251,0.548556984
0.0497454,-1.342681766,0.135612086,0.316428185
0.06976728,-1.750739813,-0.201585531,0.124616511
0.0897579,-1.663996935,-0.340862811,-0.02321288
0.10974853,-1.131322384,-0.383623362,-0.003665191
0.12974071,-0.530230999,-0.389732033,-0.006108652
0.14976259,-0.00122173,-0.241902635,-0.075747289
0.16975321,0.334754139,-0.054977871,-0.245567828
0.18974384,0.482583523,-0.061086524,-0.4007276
0.20976728,0.588874102,-0.128281698,-0.483805269
0.2297579,0.509461582,-0.206472457,-0.48014009
0.24974853,0.44715336,-0.448375076,-0.386066824
0.26973915,0.350636631,-0.324980319,-0.411723167
0.28976103,-0.02321288,-0.444709897,-0.340862811
0.30975165,-0.381179899,-1.180191636,0.184481308
0.32974384,-0.254119933,-1.236391187,0.234572247
0.34976571,0.118507855,-0.945619404,0.127059966
0.36975634,0.957836688,-0.039095376,-0.531452775
0.38974696,1.907121301,0.078190751,-1.483180761
0.40976884,2.836858273,-0.52656585,-2.320066214
0.42976103,3.251024723,0.70860368,-2.62305522
0.44975165,2.377487421,2.911383629,-2.031737804
0.46974228,1.61268425,1.106887817,-0.574213326
0.48976415,1.46363306,-0.894306719,-0.422718734
0.50975634,0.384845108,-0.985936463,-0.035430186
0.52974696,-0.064751714,-0.537561417,-0.108734012
0.54976884,-0.235793978,-0.718377531,0.150272846
0.56975946,-0.791681349,-1.08611834,0.494800836
0.58975009,-0.649960637,-0.554665625,0.818559408
0.60974071,-0.404392779,0.014660765,1.047023058
0.62976415,-0.819781125,-0.028099801,1.200961113
0.64975478,-1.494176388,-0.42394048,1.343903542
0.6697454,-1.857030272,-0.607200027,1.472185254
0.68976728,-1.825265288,-0.45692721,1.408655286
0.7097579,-1.238834739,-0.150272846,1.227839112
0.72975009,-0.533896208,0.16737707,1.071457624
0.74974071,-0.217468023,0.048869219,1.017701507
0.76976259,0.025656341,0.279776275,0.897971869
0.78975321,0.145385921,0.393397212,0.58276546
0.8097454,0.020769417,0.60597831,0.509461582
0.82976728,-0.514348507,0.293215305,0.428827405
0.8497579,-0.235793978,0.234572247,0.229685322
0.86974853,-0.086742863,0.406836242,0.065973446
0.88973915,0.086742863,0.323758572,-0.103847086
0.90976259,0.10751228,0.304210901,-0.522900641
0.92975165,0.037873644,0.894306719,-0.658512712
0.94974384,0.57299161,0.762359798,-0.05009095
0.96976571,0.75502944,0.781907499,-0.43371433
0.98975634,1.115439892,0.313984722,-0.701273263
1.00974696,0.576656759,0.773355365,-0.735481739
1.02973915,-0.463035852,0.427605659,-0.566882968
1.04976103,-0.700051546,0.263893783,0.135612086
1.06975165,-0.372627795,0.640186787,0.770911932
1.08974228,-0.296880513,0.845437467,1.100779176
1.10976415,-0.687834263,0.623082519,0.817337692
1.12975634,-1.24494338,0.343306273,0.323758572
1.14974696,-1.650557876,0.183259577,-0.063529983
1.16976728,-1.500285029,0.127059966,-0.273667634
1.18975946,-0.863763452,0.105068818,-0.195476875
1.20975009,-0.232128784,0.028099801,-0.103847086
1.22974228,0.151494578,-0.003665191,-0.146607652
1.24976415,0.261450321,0.083077669,-0.263893783
1.26975478,0.285884917,0.136833817,-0.399505854
1.2897454,0.333532423,0.039095376,-0.5497787
1.30976728,0.345749736,-0.477696627,-0.687834263
1.32976259,0.296880513,-0.548556984,-0.653625786
1.34975009,0.182037845,-0.591317534,-0.482583523
1.36974071,0.120951317,-0.594982743,-0.27488935
1.38976259,0.085521132,-0.486248732,-0.15393804
1.40975321,0.05009095,-0.631634653,0.008552114
1.42974384,0.052534409,-0.940732479,0.02321288
1.44976728,0.195476875,-0.784350991,-0.072082095
1.4697579,0.482583523,-0.245567828,-0.273667634
1.48974853,1.209513187,0.333532423,-0.69882983
1.50973915,2.339613914,-0.356745303,-1.618792892
1.52976259,2.99690485,0.592539251,-2.290744543
1.54975321,2.952922583,1.747074604,-1.876577973
1.56974384,2.171015024,0.883311153,-0.769690216
1.58976571,1.737300754,-0.252898216,-0.234572247
1.60975634,1.437976718,-0.587652385,-0.111177474
1.62974696,1.106887817,-0.671951771,0.164933607
1.64973915,0.043982297,-1.065348983,0.35430184
1.66976103,-0.583987176,-1.159422159,0.403171063
1.68975165,-0.416610092,-0.60597831,0.575435042
1.70974228,-0.691499472,-0.296880513,0.643851936
1.72976571,-0.889419794,-0.217468023,0.821002901
1.74975634,-1.082453251,-0.398284137,1.044579506
1.76974696,-1.412320375,-0.786794424,1.343903542
1.78976884,-1.736078978,-1.016479731,1.624901533
1.80976103,-1.809382796,-0.999375522,1.729970336
1.82975009,-1.61268425,-0.702495039,1.549154282
1.84974228,-1.121548533,-0.542448342,1.237612963
1.86976415,-0.670730054,-0.520457208,0.917519569
1.88975478,-0.36774087,-0.193033412,0.500909507
1.9097454,0.370184332,0.577878535,-0.151494578
1.92976728,0.113620937,-0.086742863,-0.477696627
1.94975946,-0.166155338,-0.067195177,-0.085521132
1.96975009,0.140499011,0.182037845,0.006108652
1.98974071,-0.188146487,0.488692194,-0.117286123
2.00976259,-0.140499011,0.237015709,-0.219911486
2.02975321,1.331686258,0.5363397,0.623082519
2.0497454,2.38115263,-0.002443461,-0.063529983
2.06976728,1.375668526,1.152091861,-1.138652802
2.0897579,-0.296880513,0.047647487,-1.346346974
2.10974853,-1.161865711,0.003665191,-0.566882968
