"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636371851645000E9,"2021-11-08 12:44:11.645 UTC+01:00"
"PAUSE",6.701464466666220E1,1.636371918689000E9,"2021-11-08 12:45:18.689 UTC+01:00"
