"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.718541930E-1,-1.870698452E0,-1.663844228E0,1.649336144E-2
2.738581930E-1,-1.925676346E0,-1.702328682E0,-1.221730490E-3
2.758801930E-1,-1.988595486E0,-1.737758875E0,-1.282817032E-2
2.778906930E-1,-2.110768557E0,-1.812284470E0,-4.276056588E-2
2.798976930E-1,-2.240272045E0,-1.880701423E0,-6.841690838E-2
2.819029430E-1,-2.301358461E0,-1.914299011E0,-7.880161703E-2
2.839071430E-1,-2.441857576E0,-1.973552942E0,-9.529497474E-2
2.859123090E-1,-2.500500441E0,-2.002874374E0,-1.020144969E-1
2.879153090E-1,-2.641610384E0,-2.062128305E0,-1.117883399E-1
2.899179340E-1,-2.769891977E0,-2.116495371E0,-1.166752651E-1
2.919202670E-1,-2.840752363E0,-2.142762661E0,-1.172861308E-1
2.939224670E-1,-2.965979815E0,-2.195297003E0,-1.178969890E-1
2.959244670E-1,-3.033174992E0,-2.214233875E0,-1.154535338E-1
2.979263000E-1,-3.153515577E0,-2.245998859E0,-1.093448773E-1
2.999279920E-1,-3.269579887E0,-2.261270523E0,-1.007927656E-1
3.019295630E-1,-3.322725058E0,-2.262492180E0,-9.590584040E-2
3.039310290E-1,-3.425350428E0,-2.247220516E0,-8.368854225E-2
3.059324040E-1,-3.466889381E0,-2.236835718E0,-7.880161703E-2
3.079336980E-1,-3.549967051E0,-2.215455532E0,-6.536258012E-2
3.099348640E-1,-3.612275362E0,-2.183690548E0,-5.009094998E-2
3.119363370E-1,-3.647705555E0,-2.165975332E0,-4.031710699E-2
3.139373870E-1,-3.695353031E0,-2.137264729E0,-2.138028294E-2
3.159383870E-1,-3.725896120E0,-2.123214960E0,-1.221730467E-2
3.179393410E-1,-3.762548208E0,-2.092671633E0,9.773843922E-3
3.199402540E-1,-3.774765491E0,-2.079843521E0,2.076941915E-2
3.219411290E-1,-3.802254438E0,-2.060906649E0,4.398229718E-2
3.239419690E-1,-3.824245453E0,-2.044413328E0,6.780604273E-2
3.259427760E-1,-3.828521490E0,-2.034028530E0,8.124507964E-2
3.279435530E-1,-3.833408594E0,-2.007761240E0,1.020144969E-1
3.299443030E-1,-3.835241079E0,-1.988824487E0,1.172861308E-1
3.319450270E-1,-3.821191072E0,-1.935679197E0,1.478293836E-1
3.339457270E-1,-3.799200058E0,-1.862375379E0,1.820378453E-1
3.359456930E-1,-3.772932768E0,-1.821447492E0,2.021963894E-1
3.379456930E-1,-3.734448433E0,-1.740813255E0,2.455678284E-1
3.399457260E-1,-3.703905106E0,-1.703550458E0,2.687807083E-1
3.419457590E-1,-3.647094488E0,-1.611920714E0,3.231477141E-1
3.439457920E-1,-3.582342863E0,-1.513571382E0,3.762930036E-1
3.459454920E-1,-3.549967051E0,-1.457982659E0,4.080579877E-1
3.479455250E-1,-3.481550217E0,-1.359022498E0,4.605923891E-1
3.499455580E-1,-3.449174166E0,-1.300990224E0,4.893030524E-1
3.519447240E-1,-3.348381519E0,-1.123228431E0,5.638286471E-1
3.539452900E-1,-3.313562155E0,-1.060309291E0,5.876523852E-1
3.559452560E-1,-3.284240723E0,-9.931141734E-1,6.157521605E-1
3.579452220E-1,-3.216434479E0,-8.599455357E-1,6.658431292E-1
3.599451880E-1,-3.181615353E0,-7.927503586E-1,6.914994717E-1
3.619451540E-1,-3.114420176E0,-6.656904221E-1,7.464773059E-1
3.639451200E-1,-3.038672686E0,-5.331326723E-1,8.063421249E-1
