"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636482606200473E9,"2021-11-09 19:30:06.200 UTC+01:00"
"PAUSE",3.441437291679904E0,1.636482609641909E9,"2021-11-09 19:30:09.642 UTC+01:00"
"START",3.441437291679904E0,1.636482652434132E9,"2021-11-09 19:30:52.434 UTC+01:00"
"PAUSE",6.293056875001639E0,1.636482655285751E9,"2021-11-09 19:30:55.286 UTC+01:00"
"START",6.293056875001639E0,1.636482656069342E9,"2021-11-09 19:30:56.069 UTC+01:00"
"PAUSE",4.592819008330116E1,1.636482695704473E9,"2021-11-09 19:31:35.704 UTC+01:00"
