"event","experiment time","system time","system time text"
"START",0.000000000E0,1636376682.565,"2021-11-08 14:04:42.565 UTC+01:00"
"PAUSE",8.000296740E1,1636376762.568,"2021-11-08 14:06:02.568 UTC+01:00"
