"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.790791664E-3,-3.947458267E-1,4.084540009E-1,3.265737370E-2
1.978479174E-2,-3.824380338E-1,5.908395648E-1,-4.640948027E-2
2.977779170E-2,-2.747289240E-1,6.979237199E-1,-1.529182345E-1
3.977179166E-2,-1.644170284E-1,7.831440568E-1,-2.044709027E-1
4.976479174E-2,-1.088647172E-1,7.434050441E-1,-1.531873643E-1
5.975879170E-2,-1.231725439E-1,6.758731604E-1,-4.928173125E-2
6.975179166E-2,-1.850006580E-1,5.677100420E-1,6.455692649E-2
7.974579174E-2,-2.679203153E-1,4.773953259E-1,1.488358527E-1
8.973879169E-2,-3.005019426E-1,4.847878218E-1,1.916643977E-1
9.973279177E-2,-2.735267878E-1,5.101194978E-1,2.354619503E-1
1.097257917E-1,-2.499629110E-1,5.194278359E-1,2.896383405E-1
1.197197917E-1,-2.865883112E-1,6.007053852E-1,3.095175028E-1
1.297137918E-1,-3.588402569E-1,7.480233908E-1,2.555511892E-1
1.397067917E-1,-4.660916328E-1,8.664895892E-1,1.482268721E-1
1.497007917E-1,-5.849315524E-1,9.974477291E-1,1.523409132E-2
1.596937918E-1,-6.605871320E-1,1.090701222E0,-8.346745372E-2
1.696877917E-1,-6.671172380E-1,1.073115349E0,-1.041704193E-1
1.796807917E-1,-5.961083174E-1,1.005751252E0,-3.907983750E-2
1.896747918E-1,-4.206358790E-1,9.493550062E-1,8.481460810E-2
1.996677917E-1,-1.810815930E-1,9.621677399E-1,2.084657103E-1
2.096617917E-1,5.230119079E-2,1.021417737E0,3.622226119E-1
2.196557918E-1,2.212798297E-1,1.150650859E0,5.180159211E-1
2.296487917E-1,3.120126128E-1,1.246481180E0,5.484908819E-1
2.396427917E-1,3.385579288E-1,1.339443564E0,3.949553967E-1
2.496357918E-1,3.730426729E-1,1.546728492E0,1.109660119E-1
2.596297917E-1,4.997646809E-1,1.616182089E0,-2.020110637E-1
2.696227917E-1,6.399463415E-1,1.405419111E0,-3.756883740E-1
2.796167918E-1,7.200968862E-1,1.106611848E0,-4.070763886E-1
2.896097917E-1,8.482832313E-1,8.801625371E-1,-3.230511248E-1
2.996037917E-1,9.721505642E-1,7.510886788E-1,-1.628513336E-1
3.095967917E-1,9.266276360E-1,8.550467491E-1,4.265148193E-2
3.195907917E-1,6.947970986E-1,9.793404341E-1,1.939336807E-1
3.295847917E-1,4.150358737E-1,8.571900129E-1,2.617249489E-1
3.395777917E-1,9.283038974E-2,5.994940400E-1,3.153271973E-1
3.495717917E-1,-2.429236919E-1,3.595823348E-1,3.766678572E-1
3.595647917E-1,-5.598334670E-1,2.048486918E-1,3.738654256E-1
3.695587917E-1,-8.351421356E-1,1.387560517E-1,2.652373612E-1
3.795517917E-1,-1.030515671E0,4.565887153E-2,1.552525610E-1
3.895457917E-1,-1.108800411E0,-7.410644740E-2,8.412668854E-2
3.995387917E-1,-1.152635574E0,-1.239733398E-1,2.334696241E-2
4.095327917E-1,-1.219059467E0,-8.494293690E-2,4.266570788E-3
4.195267917E-1,-1.253098845E0,-4.125538096E-2,-4.061400425E-3
4.295197917E-1,-1.263613701E0,-1.173977852E-1,5.171082169E-2
4.395137917E-1,-1.249168396E0,-2.117189616E-1,1.322235018E-1
4.495067917E-1,-1.139679909E0,-2.019778639E-1,6.869906187E-2
