"event","experiment time","system time","system time text"
"START",0.000000000E0,1636379932.288,"2021-11-08 14:58:52.288 UTC+01:00"
"PAUSE",3.649301874E1,1636379968.782,"2021-11-08 14:59:28.782 UTC+01:00"
