"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636372375910000E9,"2021-11-08 12:52:55.910 UTC+01:00"
"PAUSE",5.407779166667024E1,1.636372429987000E9,"2021-11-08 12:53:49.987 UTC+01:00"
