"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.846271500E-2,0.000000000E0,0.000000000E0,0.000000000E0
4.859455100E-2,0.000000000E0,0.000000000E0,0.000000000E0
5.863483400E-2,0.000000000E0,0.000000000E0,0.000000000E0
6.873615200E-2,0.000000000E0,0.000000000E0,0.000000000E0
7.877643500E-2,0.000000000E0,0.000000000E0,0.000000000E0
8.945758800E-2,0.000000000E0,0.000000000E0,0.000000000E0
9.891803700E-2,0.000000000E0,0.000000000E0,0.000000000E0
1.089888380E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.190596380E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.291304390E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.392012400E-1,1.335906982E-1,-1.100158691E-1,-3.019866943E-1
1.492720410E-1,1.076049805E-1,-1.218261719E-1,-2.755584717E-1
1.593428420E-1,6.336975098E-2,-1.611633301E-1,-2.143402100E-1
1.694136420E-1,2.056884766E-2,-2.172546387E-1,-1.528930664E-1
1.794234080E-1,-2.690124512E-2,-2.497406006E-1,-4.463195801E-2
1.894331740E-1,-7.058715820E-2,-2.669219971E-1,7.405090332E-2
1.996260450E-1,-7.304382324E-2,-3.561706543E-1,1.167907715E-1
2.096968450E-1,-8.595275879E-2,-4.608001709E-1,1.311035156E-1
2.197676460E-1,-1.040039062E-1,-5.230407715E-1,1.534271240E-1
2.298384470E-1,-9.436035156E-2,-5.458984375E-1,1.367340088E-1
2.399092480E-1,-6.265258789E-2,-5.397033691E-1,8.963012695E-2
2.499800490E-1,-2.886962891E-2,-5.110321045E-1,3.327941895E-2
2.600508490E-1,-4.486083984E-3,-4.687805176E-1,5.798339844E-4
2.701216500E-1,4.469299316E-2,-4.187164307E-1,-5.654907227E-2
2.801924510E-1,1.171417236E-1,-3.567657471E-1,-1.467285156E-1
2.902632520E-1,1.911773682E-1,-2.866058350E-1,-2.404937744E-1
3.003340530E-1,2.237243652E-1,-2.024383545E-1,-2.498016357E-1
3.104048530E-1,1.857910156E-1,-1.148071289E-1,-1.697235107E-1
3.204451360E-1,8.094787598E-2,-3.549194336E-2,-2.139282227E-2
3.304243850E-1,-4.338073730E-2,3.450012207E-2,1.431427002E-1
3.406477730E-1,-1.906738281E-1,1.207427979E-1,3.827056885E-1
3.508406440E-1,-3.448333740E-1,2.000579834E-1,6.376800537E-1
3.610640330E-1,-5.075073242E-1,2.727203369E-1,9.110565186E-1
3.713179390E-1,-6.544799805E-1,3.322753906E-1,1.158462524E0
3.814497750E-1,-8.143157959E-1,4.044494629E-1,1.433853149E0
3.917036810E-1,-9.738159180E-1,4.693603516E-1,1.715774536E0
4.019270700E-1,-1.107528687E0,4.932098389E-1,1.950347900E0
4.119063180E-1,-1.204437256E0,5.183410645E-1,2.133804321E0
4.211836620E-1,-1.260848999E0,5.470123291E-1,2.208206177E0
4.312544630E-1,-1.267089844E0,5.859222412E-1,2.178176880E0
4.413252630E-1,-1.236953735E0,6.544036865E-1,2.136764526E0
4.514265820E-1,-1.198684692E0,7.497711182E-1,2.122177124E0
4.614363470E-1,-1.163574219E0,8.401031494E-1,2.073135376E0
4.715681830E-1,-1.162521362E0,9.412078857E-1,2.096649170E0
4.816389840E-1,-1.180313110E0,1.004257202E0,2.076736450E0
4.935103220E-1,-1.247940063E0,1.022583008E0,2.110641479E0
5.017805860E-1,-1.329498291E0,1.002197266E0,2.130401611E0
5.118208690E-1,-1.340652466E0,9.271850586E-1,2.001907349E0
5.218916700E-1,-1.340576172E0,8.739471436E-1,1.974761963E0
