"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636390402880376E9,"2021-11-08 17:53:22.880 UTC+01:00"
"PAUSE",8.407893812505063E1,1.636390486959830E9,"2021-11-08 17:54:46.960 UTC+01:00"
