Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.035349431,-3.660135746,-9.390657425,0.08259996
0.053036306,-4.028842926,-9.553462982,0.111330383
0.070723181,-3.966593742,-9.539097786,0.049081136
0.088562764,-3.526060581,-9.419387817,-0.051475335
0.106775524,-3.128623009,-9.314043045,-0.037110128
0.124813024,-3.066373825,-9.208698273,-0.104147777
0.142850524,-3.095104218,-9.088988304,-0.161608622
0.160888024,-3.238756418,-9.270947456,-0.094570965
0.178925524,-3.176506996,-9.419387817,-0.152031809
0.196963024,-3.142988205,-9.44811821,-0.14724341
0.215000524,-3.248333216,-9.481637001,-0.104147777
0.233038024,-3.310582399,-9.577404976,-0.06584055
0.251075524,-3.310582399,-9.673172951,-0.099359371
0.269113024,-3.257910013,-9.558251381,-0.099359371
0.287150524,-3.253121614,-9.247005463,-0.329202741
0.305188024,-3.257910013,-9.17996788,-0.453701228
0.323226149,-3.554790974,-9.251793861,-0.415394008
0.341263701,-3.640982151,-9.17996788,-0.487220049
0.359301201,-3.49254179,-9.242217064,-0.468066424
0.377338701,-3.205237627,-9.251793861,-0.525527299
0.395376201,-3.071162224,-9.060257912,-0.602141738
0.413413701,-3.119046211,-8.974066734,-0.731428623
0.431451201,-3.348889589,-9.203909874,-0.721851826
0.449488701,-3.56915617,-9.280524254,-0.592564941
0.467526201,-3.588309765,-9.251793861,-0.55904609
0.485563701,-3.602674961,-9.25658226,-0.616506934
0.503601201,-3.617040157,-9.314043045,-0.391451985
0.521638701,-3.382408381,-9.17996788,-0.477643251
0.539676201,-3.186083794,-9.132083893,-0.611718535
0.557713701,-3.018489838,-9.223063469,-0.688332975
0.575744431,-2.984971046,-9.395445824,-0.535104096
0.593776774,-3.056797028,-9.620500565,-0.223857865
0.611827087,-3.037643433,-9.558251381,-0.262165099
0.629864587,-3.463811398,-9.496002197,-0.223857865
0.647902087,-3.942651749,-9.658807755,0.125695586
0.665939587,-3.430292368,-9.428964615,0.015562311
0.683977087,-2.807800055,-9.208698273,0.312443316
0.702014587,-2.410362482,-9.381080627,0.709880829
0.720052087,-2.137423515,-9.663596153,1.11689508
0.738089587,-1.577180386,-9.979631424,1.408987641
0.756127087,-1.467047095,-10.14722538,1.763329506
0.774164587,-1.744774461,-10.0897646,2.141613483
0.792202087,-2.247556925,-10.16159058,2.472013235
0.810239587,-2.4869771,-10.19989777,2.879027605
0.828277087,-2.769492865,-10.16637897,3.01310277
0.846314587,-3.219602823,-10.18074417,3.094505787
0.864352087,-3.909132719,-10.26214695,2.864662409
0.882389587,-4.05278492,-10.56381607,2.917334795
0.900427087,-3.82772994,-10.60212326,2.850297213
0.918464587,-3.640982151,-10.40101051,0.877474904
0.936502087,-3.286640406,-10.0849762,-0.075417355
0.954539587,-3.114257812,-9.922170639,0.254982472
0.972577087,-2.314594507,-9.261370659,1.667561531
0.990614743,-1.725620866,-9.156025887,1.543063045
1.008652712,-1.045667648,-8.883087158,1.399410844
1.026690681,-0.89243871,-8.796895981,1.471236944
1.044728545,-1.00257194,-8.83999157,2.175132275
1.062766045,-1.78308177,-8.863933563,2.060210466
1.080803545,-2.027290344,-8.356362343,2.318784237
1.098841045,-1.811812162,-8.040328026,2.802412987
1.116878545,-1.462258697,-8.107365608,2.965218782
1.134916045,-1.256357312,-8.322843552,3.147178173
1.152953545,-1.136647224,-8.72507,3.913322687
1.170991045,-1.309029818,-8.945336342,4.176684856
1.189028545,-1.170166135,-8.782530785,4.387374401
1.207066045,-1.069609642,-8.653243065,4.942829609
1.225103545,-0.825401008,-8.356362343,5.143942356
1.243141045,-1.179742932,-8.461707115,4.660313606
1.261178545,-1.78308177,-8.509591103,4.823119164
1.279216045,-1.649006367,-8.471283913,4.698620796
1.297253545,-1.285087705,-7.896675587,4.803965569
1.315291045,-1.558026791,-7.436988831,5.067327976
1.333329535,-1.71125567,-7.50402689,5.507861137
1.351367035,-1.974617839,-7.633313656,4.377797604
1.369404535,-1.548449993,-7.164050102,3.578134537
1.387442035,-1.117493629,-6.599018574,3.669114113
1.405479535,-1.280299306,-6.852803707,4.406527996
1.423517035,-1.514931083,-7.006032944,4.803965569
1.441554535,-1.500565886,-7.585429668,5.278017521
1.459592035,-1.26593411,-8.413823128,5.488707542
1.477629535,-1.390432596,-8.504802704,5.048174381
1.495667035,-1.941099048,-8.543109894,5.6515131
1.513704535,-2.261922121,-8.643666267,6.130353451
1.531742035,-2.568379879,-8.466495514,6.211756229
1.549779535,-2.242768526,-7.95892477,4.842272758
1.567817035,-1.304241419,-6.699574947,0.915782154
1.585838649,-2.41993928,-8.490437508,-2.076969862
1.603893024,-1.064821243,-13.32672501,3.353079557
1.621930524,-3.061585426,-20.63861656,11.76151562
1.639968024,-4.411915302,-18.29229927,5.191826344
1.658005524,-2.319382906,-9.4864254,-4.432864666
1.676043024,-0.925957501,-4.879981518,-4.614823818
1.694080524,2.215235233,-3.113060713,-5.797559261
1.712118024,2.062006235,-6.345232964,-6.994660378
1.730155524,-0.437540352,-10.58296967,-1.483207941
1.748193024,-2.180519104,-12.62282944,0.312443316
1.766230524,-2.147000313,-12.58931065,1.303642869
1.784268024,-0.509366393,-10.73619938,1.193509579
1.802305524,0.175375268,-8.892663956,-0.635660529
1.820343024,0.879270554,-8.418611526,-0.29568392
1.838380524,1.41078341,-9.088988304,0.709880829
1.856418024,1.156997919,-9.740211487,0.254982472
1.874455524,1.511339784,-9.759365082,-0.492008448
1.892493024,0.922366202,-9.261370659,-0.808043063
1.910530524,-0.791882217,-9.175179482,-0.712275028
1.928568024,-2.11826992,-9.002797127,-0.195127443
1.946605524,-2.759916067,-8.528744698,-0.788889468
1.964643076,-2.850895643,-8.097788811,-1.578976035
1.982681045,-2.865260839,-8.792107582,-1.689109325
2.000719014,-2.204461098,-10.01793861,-1.689109325
2.018756983,-2.027290344,-10.92294693,-0.808043063
2.036794535,-1.510142684,-10.72183418,1.193509579
2.054832035,-0.820612609,-11.60768795,1.250970364
2.072869535,0.85532856,-13.13040066,-1.07619369
2.090907035,1.59753108,-13.37460899,-1.789665818
2.108944535,1.271919608,-13.96358299,-0.290895492
2.126982035,0.836174965,-15.2660284,0.508767843
2.145019535,1.468244195,-16.08005714,0.130484
2.163057035,2.785055161,-15.89809799,1.624465823
2.181094535,1.4490906,-12.43129349,4.325125217
2.199132035,-5.369596004,-11.4209404,9.980229378
2.217169535,-4.996100426,-10.99956131,3.798400879
2.235207035,-1.682525277,-11.76570606,-2.120065689
2.253244535,-0.451905578,-13.50389576,-2.024297476
2.271282035,-2.975394249,-16.10878754,-1.818396211
2.289319535,-6.360795498,-16.0656929,-2.302024841
2.307357035,-7.409455776,-14.02583218,-2.354697466
2.32539516,-4.043208122,-12.52227306,0.571017087
2.343433233,-2.1948843,-13.23574543,-1.397016644
2.361470733,-0.863708258,-10.57818127,-1.057040095
2.379508233,-1.18931973,-7.829638004,-2.397793055
2.397545733,-1.615487576,-5.540781498,-2.311601639
2.415583233,-1.309029818,-4.535216331,-4.461595058
2.433620733,-1.409586191,-3.223194122,-4.921281815
2.451658233,-1.443105102,-2.212841034,-3.503914118
2.469695733,-0.945111096,-1.346139908,-2.555810213
2.487733233,-0.672172129,-1.604713678,-2.000355482
2.505770733,-0.724844575,-2.471414804,-0.879869103
2.523808233,-1.093551636,-4.271854401,2.108094692
2.541845733,-1.668160081,-6.096236229,5.464765549
2.559883233,-1.893214941,-7.604583263,7.902062893
2.577911149,-3.435081005,-9.725846291,8.016983986
2.595949066,-4.354454517,-11.57416916,11.16775417
2.613996826,-4.502894878,-15.81190681,15.52041245
2.632034326,-3.348889589,-17.18139076,11.56997967
2.650071826,-3.109469414,-9.970054626,7.65785408
2.668109326,-4.57472086,-6.000467777,5.158307552
2.686146826,-5.738302708,-9.701904297,3.807977915
2.704184326,-2.697666883,-11.72261047,-4.701014996
2.722221826,-4.507683277,-14.43763447,-0.290895492
2.740259326,-3.617040157,-13.26447582,-1.607706428
2.758296826,-2.089539528,-7.470507622,-4.246116638
2.776334326,-0.413598329,-4.966172695,-5.946000099
2.794371826,3.426701069,-6.172850609,-9.254786491
2.812409326,2.981379747,-11.32038403,-7.8757267
2.830447712,1.48739779,-14.59565258,-0.271741897
2.848485212,0.237624526,-13.70022106,2.242169857
2.866522712,-0.576404035,-11.12405968,2.309207439
2.884560212,-1.237203717,-9.812037468,0.547075093
2.902597712,-1.117493629,-8.198345184,-0.290895492
2.920635212,-1.481412292,-7.389104843,0.843956113
2.938672712,-0.849343061,-8.006809235,1.590947032
2.956710212,0.850540161,-8.926182747,1.059434295
2.974747712,1.947084546,-8.878298759,-0.118512981
2.992785212,1.674145579,-8.088212013,-1.622071624
3.010822712,0.735618472,-8.045116425,-1.435323954
3.028860212,-1.270722508,-8.835203171,-0.219069451
3.046897712,-1.811812162,-9.285312653,1.71065712
3.064935212,-1.385644197,-9.773730278,2.902969599
3.082972712,-0.66738373,-10.84633255,2.582146645
3.101010212,-0.432751954,-11.91414642,0.89184016
3.119047712,-0.322618693,-12.81915474,-1.210268974
3.137085316,0.941519797,-12.3929863,-1.047463298
3.155123285,2.751536369,-12.46002388,0.001197101
3.173161254,3.287837505,-14.08329296,2.625242233
3.191199222,2.497750998,-15.77359962,3.324349165
3.209236722,1.669357181,-15.65867805,3.501519918
3.227274222,-0.456693977,-14.97393608,4.339490414
3.245311722,-5.063138008,-12.75690556,6.700173378
3.263349222,-4.991312027,-11.92372322,-2.345120668
3.281386722,-3.238756418,-13.48474216,-3.226186752
3.299424222,-5.489305973,-16.51101303,-1.243787766
3.317461722,-6.997653008,-17.5884037,-0.243011475
