"event","experiment time","system time","system time text"
"START",0.000000000E0,1636489069.025,"2021-11-09 21:17:49.025 UTC+01:00"
"PAUSE",4.504908754E1,1636489114.074,"2021-11-09 21:18:34.074 UTC+01:00"
