"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636388897621500E9,"2021-11-08 17:28:17.622 UTC+01:00"
"PAUSE",5.902693000005092E1,1.636388956648878E9,"2021-11-08 17:29:16.649 UTC+01:00"
"START",5.902693000005092E1,1.636388959202650E9,"2021-11-08 17:29:19.203 UTC+01:00"
"PAUSE",6.029464354168158E1,1.636388960470372E9,"2021-11-08 17:29:20.470 UTC+01:00"
