"event","experiment time","system time","system time text"
"START",0.000000000E0,1636143168.933,"2021-11-05 21:12:48.933 UTC+01:00"
"PAUSE",5.677407717E1,1636143225.707,"2021-11-05 21:13:45.707 UTC+01:00"
