"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.140666668E-3,-8.740028739E-2,3.435304761E-1,6.853895187E-1
1.508866667E-2,-8.653769642E-2,3.109999895E-1,6.524091959E-1
2.503666667E-2,-1.107108742E-1,2.842692435E-1,6.231319308E-1
3.498566667E-2,-1.656886339E-1,2.695094645E-1,5.994255543E-1
4.493366667E-2,-2.406873107E-1,2.574813962E-1,5.806645155E-1
5.488266667E-2,-3.156640828E-1,2.529457808E-1,5.596657991E-1
6.483066667E-2,-3.751102090E-1,2.350456864E-1,5.296872258E-1
7.477866667E-2,-4.185458124E-1,2.156107426E-1,4.999325275E-1
8.472766667E-2,-4.392976761E-1,2.083778381E-1,4.691466093E-1
9.467566667E-2,-4.260417819E-1,2.020589560E-1,4.250598252E-1
1.046246667E-1,-4.130051136E-1,1.898717582E-1,3.997979462E-1
1.145726667E-1,-4.125273526E-1,1.649128795E-1,3.689601123E-1
1.245206667E-1,-3.972045183E-1,1.267392337E-1,3.384870589E-1
1.344696667E-1,-3.727681637E-1,1.206493825E-1,3.209741116E-1
1.444176667E-1,-4.079291224E-1,1.373753250E-1,3.096608818E-1
1.543666667E-1,-3.744334877E-1,9.245392680E-2,2.905862629E-1
1.643146667E-1,-3.373202980E-1,5.528429896E-2,2.658650875E-1
1.742581667E-1,-2.776295543E-1,4.399649054E-2,2.271342129E-1
1.842071667E-1,-2.066384256E-1,6.819349527E-2,1.798287034E-1
1.941551667E-1,-1.162166446E-1,1.367893219E-1,1.135346219E-1
2.041031667E-1,-2.395992354E-2,1.769234091E-1,7.833794504E-2
2.140521667E-1,7.854728401E-2,2.364439964E-1,7.335010916E-2
2.240001667E-1,2.237964720E-1,3.441032171E-1,9.726072848E-2
2.339491667E-1,4.088305235E-1,4.147795141E-1,1.218254566E-1
2.438971667E-1,4.047091007E-1,6.511491537E-1,1.736903787E-1
2.538451667E-1,3.173116148E-1,6.574451327E-1,2.334477305E-1
2.637941667E-1,2.388797998E-1,5.577238798E-1,2.752645910E-1
2.737421667E-1,2.129259557E-1,6.709793210E-1,2.662000060E-1
2.836911667E-1,2.583809495E-1,6.560544372E-1,2.782902420E-1
2.936391667E-1,2.775818110E-1,6.147906184E-1,2.979968488E-1
3.035871667E-1,1.341249645E-1,7.233045697E-1,2.137523890E-1
3.135361667E-1,-7.519737631E-2,7.464615703E-1,8.906984329E-2
3.234841667E-1,-3.130971193E-1,5.959073901E-1,-1.211059280E-2
3.334321667E-1,-5.462211967E-1,3.878833652E-1,-5.797315389E-2
3.433811667E-1,-7.587875128E-1,3.657550514E-1,-7.796605676E-2
3.533291667E-1,-8.896421790E-1,5.006582737E-1,-9.370161593E-2
3.632781667E-1,-8.832513690E-1,6.010528803E-1,-1.243056506E-1
