"event","experiment time","system time","system time text"
"START",0.000000000E0,1636451728.058,"2021-11-09 10:55:28.058 UTC+01:00"
"PAUSE",3.102004468E1,1636451759.078,"2021-11-09 10:55:59.078 UTC+01:00"
