Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.00734099,-0.419181258,0.298273832,-0.46152547
0.02537896,-0.043143179,0.221574843,-0.347542256
0.04341693,0.634364486,0.650876105,0.026365275
0.0614549,0.70999819,1.143027902,0.109455839
0.07949287,0.804806709,1.141962647,0.128630579
0.09753084,1.024250984,0.683899283,0.130761117
0.11556881,0.739825606,-0.863928795,0.340618044
0.13360677,-0.311589629,-1.229314208,0.257527471
0.15164474,-0.075101085,-0.827709854,0.311855942
0.16968271,-0.70999819,-0.965128839,0.204264298
0.18770037,-2.284457922,-0.903343558,-0.02476738
0.20575459,-3.299654245,-2.688725471,-0.740624547
0.22379766,-3.363569975,-4.117243767,-0.625576079
0.24183563,-3.090862513,-3.456780434,0.387489647
0.2598736,-2.942790747,-1.509478569,0.551540256
0.27791125,-2.836264372,-0.880973041,0.438622296
0.29594875,-2.748912811,-0.835166693,0.468449682
0.31398625,-2.907637119,-0.692421377,0.524908662
0.33202417,-2.953443527,-0.656202376,0.561127603
0.35006214,-2.736129761,-1.081242561,0.385359108
0.36810011,-2.297240973,-1.036501527,-0.064182132
0.38613808,-1.910550356,-1.553154349,-0.132359013
0.40417605,-1.700693369,-2.009087324,-0.09507478
0.42221401,-1.613341808,-1.608548045,0.048735812
0.44025198,-1.574992299,-0.548610747,0.327834874
0.45828995,-1.635712266,-0.078829512,0.473776013
0.47632792,-1.579253316,-0.856471956,0.504668653
0.49436589,-1.050882578,-1.398691177,0.515321314
0.51240386,-0.456465483,-0.872450948,0.534496009
0.53044183,-0.296675921,-0.481499165,0.486559182
0.5484798,-0.239151686,-0.567785502,0.422643364
0.56651776,0.120907426,-0.703073978,0.186154828
0.58455573,0.376570702,-0.805339336,0.026365275
0.6025937,0.983770967,-0.379233867,0.063649505
0.62063167,2.040512562,0.071372665,0.103064254
0.63866964,2.703106403,0.348341197,0.070041083
0.65670761,3.456247807,0.637027681,-0.08548741
0.67474558,3.708715439,0.204530627,-0.267647475
0.6927787,3.390201569,-0.580568671,-0.854607761
0.71082172,3.298588753,-0.75740242,-1.141163707
0.72886042,2.684997082,0.493217051,-0.676708698
0.74689839,2.404832602,2.472476959,-0.478569686
0.76493636,3.007771969,2.226401091,-0.370978057
0.78297396,3.146256208,0.662593961,-0.189883247
0.80101146,2.7616961,-0.033023171,-0.477504432
0.81904896,2.760630608,1.303882718,-0.796018243
0.83708693,2.713759184,1.825861931,-0.737428784
0.8551249,2.394180059,2.16674614,-0.695883453
0.87316287,1.96807456,2.20296526,-0.603205562
0.89120084,1.290566921,2.026131392,-0.520114958
0.90923881,0.56618762,1.887647152,-0.425306499
0.92727558,-0.067644238,1.574459672,-0.565921307
0.94529349,-0.598145545,1.234640598,-0.74914664
0.96335386,-1.038099408,0.784034014,-0.960068882
0.98139183,-1.29269743,0.350471735,-1.1677953
0.99942943,-1.407745957,-0.028762119,-1.242363691
1.01746693,-1.262870073,-0.073503189,-1.079378366
1.03550443,-0.790958226,0.454867572,-0.783235073
1.0535424,-0.227433786,0.637027681,-0.398674905
1.07158037,0.584297121,0.925714076,-0.01304948
1.08961834,0.97950989,1.538240671,0.094542146
1.10765631,1.409876466,1.666072369,-0.02157159
1.12569427,1.647430182,1.099352121,0.279898018
1.14373224,0.166713759,-0.80107826,0.478037059
1.16177021,0.038882121,-1.777925014,0.742222428
1.17980167,-0.192280084,-1.164333105,0.718786657
1.19782834,-1.237303734,-0.985368848,0.106260046
1.21588521,-2.471944332,-1.222922683,-0.626641333
1.23392318,-2.918289661,-2.262619972,-0.884435117
1.25196115,-2.908702374,-2.893255949,-0.344346464
1.26999912,-2.883136034,-2.699378014,0.237287477
1.28803698,-2.937464476,-2.050632477,0.581367612
1.30607448,-2.999249697,-1.221857429,0.677241385
1.32411198,-2.927877188,-0.892690957,0.447144419
1.34214969,-2.937464476,-0.928909898,0.285224348
1.36018766,-2.586992741,-1.253815293,0.317182243
1.37822563,-2.089514732,-1.281512141,0.101998992
1.3962636,-1.909485102,-1.2271837,-0.133424267
