"event","experiment time","system time","system time text"
"START",0.000000000E0,1636375657.367,"2021-11-08 13:47:37.367 UTC+01:00"
"PAUSE",1.161129087E2,1636375773.480,"2021-11-08 13:49:33.480 UTC+01:00"
