"event","experiment time","system time","system time text"
"START",0.000000000E0,1636468061.442,"2021-11-09 15:27:41.442 UTC+01:00"
"PAUSE",4.302540466E1,1636468104.468,"2021-11-09 15:28:24.468 UTC+01:00"
