"event","experiment time","system time","system time text"
"START",0.000000000E0,1636485435.404,"2021-11-09 20:17:15.404 UTC+01:00"
"PAUSE",4.999566076E1,1636485485.400,"2021-11-09 20:18:05.400 UTC+01:00"
