"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.982906900E-2,5.349154949E0,3.945166349E0,5.265406132E0
2.231807900E-2,5.330012321E0,4.055236340E0,5.356333256E0
2.480709000E-2,5.157729149E0,4.040879250E0,5.490331650E0
2.729610000E-2,4.989633560E0,4.002593994E0,5.600999832E0
2.978511000E-2,4.884349346E0,3.949951887E0,5.787639618E0
3.227412100E-2,4.798207760E0,3.873381615E0,6.007779598E0
3.476313100E-2,4.611567497E0,3.791427374E0,6.309873104E0
3.725214200E-2,4.443471432E0,3.753142357E0,6.655037880E0
4.162219400E-2,4.237689018E0,3.657429457E0,6.999604225E0
4.599219400E-2,4.094119549E0,3.580859184E0,7.440482140E0
4.848120400E-2,3.974478483E0,3.437289715E0,7.804789066E0
5.097016300E-2,3.792025566E0,3.322434187E0,8.053643227E0
5.345917300E-2,3.610171080E0,3.230908871E0,8.561519623E0
5.594818300E-2,3.557528973E0,3.101696253E0,9.035896301E0
5.843719400E-2,3.423531055E0,3.020340443E0,9.328418732E0
6.092620400E-2,3.346362352E0,2.867199659E0,9.629914284E0
6.341521500E-2,3.303291559E0,2.694318295E0,9.898509026E0
6.590422500E-2,3.241078377E0,2.641676188E0,1.013300610E1
6.836485000E-2,3.260220766E0,2.488535643E0,1.033878803E1
7.085386000E-2,3.255435228E0,2.359323025E0,1.053081226E1
7.334287100E-2,3.245863914E0,2.349751949E0,1.069830990E1
7.583188100E-2,3.250649452E0,2.239681959E0,1.087059307E1
7.832089200E-2,3.265006542E0,2.114656925E0,1.095733356E1
8.080985000E-2,3.178864956E0,2.052443504E0,1.097647572E1
8.329886000E-2,3.336791277E0,2.114656925E0,1.110568810E1
8.578787100E-2,3.490530014E0,2.200798512E0,1.113440228E1
8.827688100E-2,3.581457376E0,2.220539331E0,1.110090256E1
9.076589200E-2,3.772883177E0,2.364108801E0,1.106740284E1
9.325490200E-2,3.916452408E0,2.392822742E0,1.102433205E1
9.574391300E-2,4.022335052E0,2.431107759E0,1.085623646E1
9.823146500E-2,4.118047714E0,2.459821701E0,1.063131142E1
1.007204750E-1,4.161118507E0,2.536391973E0,1.049252701E1
