"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636297263197774E9,"2021-11-07 16:01:03.198 UTC+01:00"
"PAUSE",6.045408054166910E1,1.636297323651382E9,"2021-11-07 16:02:03.651 UTC+01:00"
