"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636482012128649E9,"2021-11-09 19:20:12.129 UTC+01:00"
"PAUSE",1.742544166666812E1,1.636482029553768E9,"2021-11-09 19:20:29.554 UTC+01:00"
