Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.008401094,3.34529829,-5.50726223,0.44651863
0.026444219,3.498527288,-5.028422356,0.729034424
0.044487344,3.555988073,-5.181651115,1.294066072
0.062530469,4.432265759,-5.138555527,2.409764051
0.080573594,5.193622112,-5.593453884,3.060986757
0.098616719,5.006874084,-6.010045052,1.863885999
0.116659844,4.513668537,-5.895123005,1.456871748
0.134704219,4.518456936,-6.005256176,1.217451572
0.152747344,5.193622112,-6.704363346,2.246958256
0.170790469,5.792172432,-6.642114162,4.420893669
0.188833594,5.849633217,-5.473743439,7.25083971
0.206876719,7.477690697,-6.441000938,8.47188282
0.224919844,9.019556046,-10.0849762,8.998606682
0.242962969,8.272565842,-13.03942108,5.354631901
0.261006094,7.238270283,-14.59086418,2.093729496
0.279049219,6.208763599,-17.91880417,-0.223857865
0.297092344,4.23594141,-23.59306145,2.079364061
0.315135469,1.626261473,-29.1763401,5.019443989
0.333178594,-0.250792623,-24.95775795,6.355408192
0.351221719,0.946308196,-14.75845814,3.329137564
0.369264844,2.220023632,-9.644442558,1.365892053
0.387305573,2.502539396,-7.001244545,0.331596941
0.405348646,3.733159065,-5.770624638,-0.659602583
0.423394219,3.656544447,-5.890334606,-0.190339029
0.441437344,4.178480625,-5.899911404,0.580593884
0.459480469,3.302202702,-5.559935093,1.064222693
0.477523594,0.323815793,-6.033987045,-0.171185419
0.495566719,-0.992995143,-6.211157799,-1.133654475
0.513609844,-1.160589218,-6.172850609,-0.544680893
0.531652969,0.007781155,-6.086659431,0.470460624
0.549696094,0.678157628,-6.072294235,0.863109708
0.567739219,-0.246004224,-6.541557789,1.15520227
0.585782344,-0.255581021,-7.255029678,2.572569609
0.603825469,0.831386566,-8.729858398,6.853402138
0.621868594,3.838503838,-11.75134087,16.60737991
0.639893542,9.503185272,-12.41692829,12.05839729
0.657954896,10.1735611,-10.52072048,6.077681065
0.675998021,5.581482887,-9.764153481,5.72812748
0.694041146,2.588730574,-9.007585526,1.480813742
0.712084271,1.707664371,-11.71303368,-3.499125719
0.730127396,1.961449742,-15.2708168,-1.181538582
0.748170521,0.582389593,-17.09519958,-1.842338204
0.766213646,0.137068048,-16.18540192,-1.990778685
0.784256771,0.908001006,-12.78084755,-0.879869103
0.802299896,1.123479128,-11.16715527,-1.435323954
0.820343021,1.535281897,-10.27651215,-1.550245643
0.838386146,2.186504602,-9.02673912,-1.454477549
0.856429271,2.852092743,-7.939771175,-0.515950441
0.874472396,4.528033733,-7.762600422,1.586158633
0.892515521,5.998073578,-7.671620846,1.552639842
0.910558646,7.458536625,-7.326855659,1.365892053
0.928601771,7.697957039,-7.140108109,0.824802458
0.946644896,4.336497784,-7.877521992,-1.732204914
0.964688021,3.158550501,-6.785766125,0.724246025
0.982731146,2.411559582,-7.355586052,3.573346138
1.000774271,0.860116959,-8.916605949,2.754528999
1.018817396,0.821809709,-9.658807755,1.432929754
1.036860521,1.602319479,-9.194333076,-0.070628949
1.054903646,1.717241168,-9.055469513,-1.41138196
1.072946771,2.114678621,-9.093776703,-1.440112352
1.090989896,3.096301317,-8.859145164,-1.511938334
1.109033021,4.006097794,-9.021950722,-1.258152962
1.127076146,4.79618454,-9.299677849,0.10175357
1.145119271,5.433042049,-9.850344658,1.624465823
1.163162396,5.969343185,-10.16637897,2.687491417
1.181205521,5.825691223,-10.55423927,3.262099743
1.199248646,4.456207752,-10.38185692,3.295618534
1.217291771,2.813785553,-9.965266228,3.429693937
1.235334896,1.86089325,-9.797672272,2.658761024
1.253378021,2.799420357,-9.979631424,1.614889026
1.271421146,4.968566895,-10.20468616,1.15520227
1.289464271,7.621342659,-11.35869122,1.509544134
1.307507396,9.148842812,-12.22539234,1.590947032
1.325550521,8.39227581,-11.27250004,2.855085611
1.343593646,6.869563103,-10.87027454,4.87579155
1.361636771,4.508880138,-10.72183418,4.789600372
1.3796725,3.618237257,-10.36749172,5.713762283
1.397709115,3.474585295,-9.850344658,4.842272758
1.415766406,2.373252392,-10.0801878,-1.095347285
1.433809531,2.282272816,-10.84633255,-2.507926226
1.451852656,1.458667397,-12.16793156,-2.206256866
1.469895781,1.477820992,-11.4065752,-0.20470424
1.487938906,2.15777421,-8.562263489,1.260547161
1.505982031,2.334945202,-6.158485413,0.580593884
1.524025156,3.158550501,-5.880757809,-0.022744916
1.542068281,4.087501049,-6.364386559,-0.14724341
1.560111406,4.690839767,-6.938994884,0.642843127
1.578154531,4.676474571,-7.61894846,1.504755735
1.596197656,4.015674591,-8.265382767,1.725022316
1.614240781,3.105878115,-8.600570679,1.15520227
1.632283906,2.914341927,-8.471283913,0.618901134
1.650327031,2.890399933,-8.088212013,0.599747539
1.668370156,2.502539396,-7.743446827,0.786495268
1.686413281,1.4490906,-7.508815289,1.308431268
1.704456406,0.175375268,-7.499238491,1.418564558
1.722499531,0.405218631,-7.939771175,1.48560214
1.740542656,1.195305228,-8.351573944,2.00753808
1.758585781,1.334168911,-8.825626373,3.688267708
1.776628906,1.439513803,-9.658807755,6.738480568
1.794672031,2.56478858,-10.96125412,9.501389503
1.812715156,5.270236492,-11.77528286,9.850942612
1.830758281,8.148066521,-10.76014137,8.093599319
1.848801406,8.425794601,-9.21827507,7.681796074
1.866844531,6.151302814,-8.332420349,7.107187748
1.884887656,4.317344189,-8.06427002,5.493495941
1.902930781,3.814561844,-10.10891819,3.295618534
1.920973906,3.244741917,-12.47438908,1.428141356
1.939017031,2.397194386,-13.61881828,-2.685097218
1.957060156,2.579153776,-14.08329296,-2.402581453
1.975103281,3.005321741,-12.62761879,-2.412158251
1.993146406,2.89997673,-10.53987408,-1.167173386
2.011189531,1.291073322,-9.476848602,-0.764947414
2.029232656,-0.384867936,-9.136872292,-1.277306557
2.047275781,-0.030526072,-8.36593914,-1.928529501
2.065318906,1.30065012,-7.666832447,-0.961272001
2.083362031,2.708440781,-7.073070526,1.428141356
2.101405156,3.766677856,-7.255029678,1.801636815
2.119448281,4.705204964,-7.824849606,1.198297977
2.137475313,5.030816555,-8.586205482,-0.161608622
2.155532448,5.284601688,-8.835203171,-1.440112352
2.173578229,5.045181751,-9.357138634,-1.30124867
2.191621354,4.188057423,-9.979631424,1.035492182
2.209664479,3.08672452,-10.34833813,0.89184016
2.227707604,1.908777356,-11.05702209,1.471236944
2.245750729,1.736394763,-10.70746899,0.580593884
2.263793854,2.11946702,-9.677961349,0.020350715
2.281836979,1.975814939,-8.715493202,-0.300472319
2.299880104,2.794631958,-8.035539627,-0.314837515
2.317923229,3.838503838,-7.743446827,-0.539892495
2.335966354,4.470572948,-7.872733593,-0.396240383
2.354009479,4.676474571,-8.069058418,-0.357933164
2.372052604,4.513668537,-8.509591103,-0.262165099
2.390095729,3.972579241,-8.974066734,-0.252588272
2.408138854,3.153762102,-9.467271805,-0.396240383
2.426181979,2.397194386,-9.998785019,-0.453701228
2.444225104,1.798644066,-10.61170006,-0.046686932
2.462268229,1.291073322,-11.0474453,1.270123959
2.480311354,1.271919608,-11.08096409,2.438494444
2.498354479,2.167351007,-10.4345293,1.035492182
2.516397604,3.747524261,-9.596558571,1.217451572
2.534440729,5.136161327,-9.385869026,0.599747539
2.552483854,5.255871296,-9.132083893,0.130484
2.570526979,4.537611008,-8.715493202,-0.08499416
2.588570104,4.5663414,-8.600570679,0.441730201
2.606613229,5.035604954,-9.390657425,0.939724147
2.624656354,5.16489172,-10.54466248,1.356315255
2.642699688,4.633378983,-11.54065037,2.122459888
2.660742344,4.46578455,-11.44488239,3.372233152
2.678785052,3.97736764,-11.15757847,4.703409195
2.69682849,3.316567898,-10.68831539,5.450400352
2.714872084,3.182492495,-9.974843025,4.899733543
2.732915677,3.3069911,-9.539097786,4.401739597
2.750958906,2.928707123,-9.424176216,2.970007181
2.769002031,2.770689964,-9.773730278,1.758541107
2.787045156,2.320580006,-9.859921455,-0.06584055
2.805088281,1.980603337,-10.17595577,-1.057040095
2.823131406,2.732382774,-9.84076786,0.379480958
2.841174531,3.963002443,-8.758588791,2.610877037
2.859217656,4.767454147,-7.652467251,3.266888142
2.877261511,6.965331078,-6.852803707,2.352303267
2.895301094,7.003638744,-6.838438511,0.690727174
2.913347031,5.729923248,-6.65169096,0.417788208
2.931390365,4.896740913,-6.426635742,1.586158633
2.94943349,4.662109375,-6.28298378,2.917334795
2.967476615,4.408323765,-6.163273811,3.707421303
