"event","experiment time","system time","system time text"
"START",0.000000000E0,1636454382.271,"2021-11-09 11:39:42.271 UTC+01:00"
"PAUSE",3.102077067E1,1636454413.292,"2021-11-09 11:40:13.292 UTC+01:00"
