"event","experiment time","system time","system time text"
"START",0.000000000E0,1636453552.403,"2021-11-09 11:25:52.403 UTC+01:00"
"PAUSE",3.102136233E1,1636453583.424,"2021-11-09 11:26:23.424 UTC+01:00"
