"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.087500179E-4,-3.077899475E0,-1.001791763E1,1.033001862E0
9.745249990E-3,-3.152743835E0,-1.040905426E1,1.257235565E0
1.969925000E-2,-3.209775238E0,-1.075947556E1,1.348695374E0
2.965325001E-2,-3.211870880E0,-1.097323105E1,1.134490814E0
3.960725002E-2,-3.073259125E0,-1.088117249E1,6.463558960E-1
4.956124991E-2,-2.712958374E0,-1.034244278E1,1.639091492E-1
5.951524992E-2,-1.818867645E0,-9.532028046E0,-2.649490356E-2
6.946924992E-2,-1.329535217E0,-9.252259827E0,-1.302291870E-2
7.942324993E-2,-1.603166199E0,-9.811197510E0,2.746788025E-1
8.937724994E-2,-1.886377258E0,-1.060424835E1,7.466473389E-1
9.933124995E-2,-2.286345520E0,-1.154294632E1,1.241218872E0
1.092852500E-1,-2.568209381E0,-1.211161377E1,1.639839935E0
1.192392500E-1,-2.477048950E0,-1.166988235E1,2.054028625E0
1.291922500E-1,-1.828148346E0,-1.037522461E1,2.392175446E0
1.391462500E-1,-1.243464203E0,-9.422006836E0,2.080224152E0
1.491002500E-1,-1.103654938E0,-8.950637054E0,1.252595215E0
1.590542500E-1,-1.142124939E0,-8.698411560E0,3.297642517E-1
1.690082500E-1,-1.298849030E0,-8.746311951E0,-3.635939026E-1
1.789622500E-1,-1.546883240E0,-8.936865692E0,-7.708969116E-1
1.889162500E-1,-1.778302002E0,-9.035809937E0,-1.219813385E0
1.988702499E-1,-1.948348389E0,-9.387129364E0,-1.280437317E0
2.088242499E-1,-2.031425629E0,-9.777068481E0,-1.112486572E0
2.187782499E-1,-2.108066254E0,-1.002839584E1,-8.114625549E-1
2.287322499E-1,-2.154320068E0,-1.012195129E1,-5.785469055E-1
2.386862499E-1,-2.055375824E0,-1.004261627E1,-4.939727783E-1
2.486402499E-1,-1.958377533E0,-9.867630157E0,-5.318440247E-1
2.585942500E-1,-2.020947418E0,-9.795629883E0,-5.007087708E-1
2.685482500E-1,-2.156565399E0,-9.832453308E0,-2.896476746E-1
2.785022500E-1,-2.261646881E0,-9.883048096E0,-6.885681152E-3
2.884562500E-1,-2.320474548E0,-9.895621948E0,2.797682190E-1
2.984102500E-1,-2.211800537E0,-9.766290894E0,4.981640625E-1
3.083642500E-1,-2.143841858E0,-9.693841553E0,4.120930481E-1
3.183182500E-1,-2.132016449E0,-9.652078400E0,1.390608215E-1
3.282722500E-1,-2.085163879E0,-9.593699799E0,-2.136058044E-1
