"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636282307236390E9,"2021-11-07 11:51:47.236 UTC+01:00"
"PAUSE",3.009079045834369E1,1.636282337327546E9,"2021-11-07 11:52:17.328 UTC+01:00"
