"event","experiment time","system time","system time text"
"START",0.000000000E0,1636488243.890,"2021-11-09 21:04:03.890 UTC+01:00"
"PAUSE",3.003396051E1,1636488273.924,"2021-11-09 21:04:33.924 UTC+01:00"
