"event","experiment time","system time","system time text"
"START",0.000000000E0,1636142699.667,"2021-11-05 21:04:59.667 UTC+01:00"
"PAUSE",6.344907029E1,1636142763.116,"2021-11-05 21:06:03.116 UTC+01:00"
