Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.016237291,-3.411138773,9.853935242,3.008314371
0.034279479,-2.975394249,11.59212589,1.44729495
0.052321666,-2.290652514,13.54100609,2.395398855
0.070363854,-2.400785685,14.0629425,2.041056871
0.088406041,0.290296942,13.94802094,0.068234749
0.106448229,2.521692991,13.29200935,2.404975653
0.124490416,4.2742486,10.96005726,3.956418276
0.142532604,4.772242546,7.823652744,4.803965569
0.160574791,7.276577473,10.6105032,10.67454815
0.178616979,6.941389084,16.25603104,14.05516148
0.196659166,2.243965626,11.64479828,6.987477779
0.214701354,-0.590769291,6.411073685,2.85987401
0.232743541,-2.170942307,2.063203335,5.187037945
0.250785729,0.673369229,2.498948097,7.791929245
0.268827916,2.08115983,2.087145329,6.05852747
0.286870104,3.077147722,0.310647667,6.345831394
0.304911875,2.330156803,-0.943913996,5.378573895
0.322953594,0.606331587,-0.814627111,3.338714361
0.340995312,-1.395220995,-0.398036033,2.701856613
0.359037396,-3.052008629,0.784699619,1.792060018
0.377079583,-3.262698412,2.992153645,1.715445518
0.395121771,-3.468599796,6.540360451,0.609324336
0.413163958,-1.361702204,11.87942982,-3.072957993
0.431206146,2.93828392,16.02139854,-1.804031014
0.449248333,3.436278105,14.86260605,4.033032894
0.467290521,2.718017578,10.73978996,7.480683327
0.485332708,3.699640274,7.119757175,6.302735806
0.503374896,5.246294498,5.721543312,4.396951199
0.521417083,5.447407246,7.325658798,2.060210466
0.539459271,5.313332081,10.93132687,0.422576606
0.557501458,2.770689964,17.44355583,2.261323452
0.575543646,-3.995324135,18.70290565,7.681796074
0.593572812,-6.265027523,15.93520832,9.726444244
0.611619635,-5.858013153,11.1994772,-13.6696949
0.629670416,-2.348113298,8.336011887,-4.365826607
0.647712135,2.15777421,4.907515049,1.825578809
0.665753854,-1.467047095,25.14809608,5.72812748
0.683795625,-8.146869659,21.11626053,16.6744175
0.701837812,-2.726397276,8.920196533,-6.305130005
0.71988,3.93906045,6.971316814,-0.52073884
0.737922187,-0.839766264,2.1972785,1.260547161
0.755964375,0.33339259,4.462193489,5.555745125
0.774006562,-1.763928056,7.531559944,7.854178905
0.79204875,-3.099892616,7.938574314,3.060986757
0.810090937,-2.367266893,8.2833395,3.515885115
0.828133125,-2.932298422,6.928221226,0.824802458
0.846175312,-2.137423515,6.43022728,0.599747539
0.8642175,-1.141435623,7.076661587,2.515108824
0.882259687,-1.366490602,7.627327919,2.524685621
