Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.010223229,-0.443682313,0.20666115,0.233026415
0.028265416,-0.77924037,-0.15020217,0.214916945
0.046307604,-1.305480599,-0.984303594,-0.106792681
0.064349791,-1.994706154,-1.74596715,-0.589357138
0.082391979,-2.663691759,-2.527870655,-0.981374145
0.100434166,-3.372092009,-3.52282691,-1.1315763
0.118476354,-3.531881571,-3.542001724,-1.100683689
0.136518541,-2.895919323,-2.722813845,-1.059138417
0.154560729,-2.465552807,-2.508695841,-0.79282248
0.172602916,-2.023468256,-1.099352121,-1.00587523
0.190645104,-1.087101579,0.663659275,-1.1315763
0.208687291,-0.571513951,0.71372664,-1.103879452
0.226729479,-0.26578328,-0.104395837,-0.853542507
0.244771666,0.34780857,-0.088416882,-0.568051815
0.262813854,1.111602664,0.407995969,-0.453003377
0.280856041,1.58031857,1.016261458,-0.183491662
0.298897969,2.046904087,1.699095488,0.078563191
0.316939687,2.409093618,1.799230337,0.435426503
0.334981406,2.621081114,1.231444716,0.681502402
0.353023333,2.770218134,0.711596131,0.703872979
0.371065521,2.89485383,0.575242341,0.687893987
0.389107708,2.910832882,0.592286587,0.920121491
0.407149896,2.61255908,0.343014896,1.381380677
0.425192083,1.990445137,-0.71905297,1.231178403
0.443234271,1.763543963,-1.8024261,0.364053845
0.461276458,2.094841003,-1.559545994,-0.314519078
0.479318646,2.308959007,-0.349406481,-0.439154923
0.497360833,1.829590321,0.619983435,-0.229297996
0.515403021,1.228781581,1.353950143,-0.01624527
0.533445208,0.806937218,1.28364265,0.097737938
0.551487396,0.345678061,0.396278083,0.259658009
0.569529583,-0.97950989,0.108656891,0.258592755
0.587568177,-2.256761074,2.73985815,0.016777903
0.605598854,-1.547295451,4.062915325,-0.770451903
0.623656458,-1.415202737,1.703356504,-0.78749615
0.641698229,0.232760102,1.912148237,-0.572312892
0.659739948,2.546512842,-2.664224386,-0.252733797
0.677781666,0.310524344,-2.525740147,0.617586613
0.69582375,-1.65488708,3.90525651,0.351270676
0.713865937,-1.151017308,1.604287028,0.044474758
0.731908125,-0.180562183,-0.376038075,0.039148439
0.749950312,-0.035686333,-1.041827798,0.77098453
0.7679925,-0.10279794,-0.18216008,0.839161456
0.786034687,-0.227433786,1.378451109,0.595216036
0.804076875,-0.137951642,1.280446887,0.317182243
0.822119062,-0.170974821,1.238901615,0.234091684
0.84016125,-0.610928714,0.91932255,0.402403355
0.858203437,-0.485227585,0.153397963,0.401338071
0.876245625,-0.384027541,-0.322774887,0.305464357
0.894287812,-0.623711884,-0.231162205,0.338487536
0.91233,-0.777109802,-0.333427519,0.388554901
0.930372187,-0.651408732,-0.540088654,0.42690441
0.948414375,-0.275370657,-0.573111832,0.511060238
0.966456562,-0.1976064,-0.564589739,0.50892973
0.98449875,-0.499076009,-0.679638207,0.3651191
1.002540937,-1.133973122,-0.824514031,-0.026897907
1.020583125,-1.910550356,-1.314535379,-0.64901185
1.038625312,-2.639190674,-2.066611528,-1.181643724
1.0566675,-3.360374212,-2.620548487,-1.271125793
1.074709687,-3.038664579,-2.570481062,-1.23171103
1.092751406,-2.388853788,-3.124418259,-1.29349637
1.110793125,-2.421876907,-3.375820398,-1.096422553
1.128834844,-2.686062336,-1.716139674,-0.952611983
1.146876979,-1.500423789,0.243945375,-1.044224739
1.164919166,-0.937964618,0.445280194,-1.023984671
1.182961354,-0.520381272,-0.236488521,-0.66179502
1.201003541,0.238086417,-0.001065264,-0.225036949
1.219045729,1.334242702,0.846884608,0.006125266
1.237087916,2.245043039,1.840775609,0.327834874
1.255130104,2.980075121,2.811230659,0.766723514
1.273172291,3.38807106,3.175550938,1.287637472
1.291214479,3.646929979,2.630136013,1.650892377
1.309256666,3.931355476,1.47645545,1.52838695
1.327298854,3.73215127,0.2695117,1.576323867
1.34534151,2.861830711,-1.634114385,1.394163847
1.363383229,2.262087345,-3.435475349,0.204264298
1.381424948,1.869005084,-4.232292652,-0.754472971
1.399466771,1.449291229,-1.406147957,-1.133706808
1.417508958,0.745151937,3.130809784,-1.336106896
1.435551146,-0.26578328,5.004608631,-0.650077164
1.453593333,-1.312937379,-4.715922356,-0.166447446
1.471635521,-1.224520564,-6.394777775,0.560062349
1.489677708,-2.297240973,1.307078481,0.387489647
1.507719896,-2.051165104,0.598678172,0.0988032
1.525762083,-1.437573314,-1.924931407,0.169110596
1.543804271,-0.877244592,-2.221074581,0.460992843
1.561846458,-0.337155938,-1.372059584,0.675110817
1.579888646,0.599210799,-1.494564891,0.773115099
1.59791526,1.070057273,-1.335840583,0.620782375
1.615971198,0.747282445,-0.558198154,0.62184763
1.634015521,0.42237702,0.348341197,0.622912943
1.652057239,0.286023289,0.208791673,0.620782375
1.670098958,-0.003728423,-0.241814852,0.644218206
1.688140937,-0.631168723,-1.056741476,0.540887594
1.706183125,-1.484444857,-1.918539762,0.048735812
1.724225312,-1.997901917,-2.607765436,-0.671382427
1.7422675,-2.186453581,-1.832253456,-1.04955101
1.760309687,-2.287653685,-0.443149686,-1.224254251
1.778351875,-1.590971231,0.253532738,-1.63757658
1.796394062,-0.75367403,1.015196204,-1.929458737
1.81443625,-0.021837905,1.295360565,-2.216014624
1.832478437,-0.035686333,0.447410733,-2.90843606
1.850520625,0.083623193,-1.069524646,-2.945720196
1.868562812,-0.242347479,-2.817622423,-2.075399876
1.886605,-0.414920181,-3.855189085,-1.822932363
1.904647187,-0.446878105,-3.964911222,-1.851694465
1.922689375,-0.221042201,-3.934018612,-1.580052257
1.940731562,0.069774769,-3.480216265,-1.209340572
1.95877375,0.498010755,-2.967824459,-0.74914664
1.976815937,1.000815153,-2.661028624,-0.325171739
1.994858125,1.369396448,-2.538523197,-0.201601148
2.012900312,1.637842894,-2.42880106,-0.199470609
2.0309425,1.874331355,-2.094308376,-0.154729545
2.048984687,1.945703983,-1.241032124,0.028495802
2.067026875,1.889245033,-0.443149686,0.202133775
2.085069062,1.516402841,0.165115863,0.108390577
2.103107031,-0.468183368,-1.464737535,-0.176034823
2.121152916,-1.782718658,-2.623744249,-0.234624311
2.139195521,-0.642886579,-0.013848428,-0.118510582
2.157237239,0.085753724,1.066328883,-0.052464236
2.175278958,-0.078296877,1.794969201,0.136087433
2.193320833,-0.237021163,0.691356123,0.573910773
2.211363021,0.233825371,-0.450606525,0.716656089
2.229405208,0.626907647,-0.449541271,0.860466719
2.247447396,1.287371159,-1.052480459,0.716656089
2.265489583,1.169126868,-1.500956416,0.697481394
2.283531771,0.540621281,-1.590438604,0.776310861
2.301573958,0.09108004,-2.394712687,0.45247072
2.319616146,0.226368517,-2.966759205,-0.212253779
2.337654948,0.430899143,-2.348906279,-0.698014021
2.355686771,0.632233977,-1.048219442,-0.759799302
2.373743489,0.558730781,-0.792556167,-0.525441289
2.391785625,0.614124477,-0.739292979,-0.315584362
2.409827344,0.815459311,-0.926779389,-0.014114743
2.427869062,0.874048829,-1.391234279,0.35233596
2.445910833,0.825046718,-1.591503859,0.554736018
2.463953021,0.803741396,-1.357145905,0.563258171
2.481995208,0.764326692,-0.999217272,0.434361249
2.500037396,0.809067726,-0.68283397,0.304399073
2.518079583,0.946486771,-0.568850756,0.254331708
2.536121771,1.071122646,-0.655137122,0.275636971
2.554163958,1.063665748,-1.069524646,0.419447571
2.572206146,0.774979293,-1.415735364,0.622912943
2.590248333,0.331829637,-1.339036345,0.737961412
2.608290521,-0.045273706,-1.108939409,0.776310861
2.626332708,-0.283892751,-1.062067866,0.753940344
2.644374896,-0.418115974,-1.017326832,0.71452558
2.662417083,-0.668452919,-0.968324661,0.623978198
