"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636297400370866E9,"2021-11-07 16:03:20.371 UTC+01:00"
"PAUSE",7.512381266666489E1,1.636297475492778E9,"2021-11-07 16:04:35.493 UTC+01:00"
