"event","experiment time","system time","system time text"
"START",0.000000000E0,1636306686.167,"2021-11-07 23:08:06.167 UTC+05:30"
"PAUSE",2.804405311E1,1636306714.211,"2021-11-07 23:08:34.211 UTC+05:30"
