"event","experiment time","system time","system time text"
"START",0.000000000E0,1636139913.602,"2021-11-05 20:18:33.602 UTC+01:00"
"PAUSE",4.270449035E1,1636139956.307,"2021-11-05 20:19:16.307 UTC+01:00"
