"event","experiment time","system time","system time text"
"START",0.000000000E0,1636373654.435,"2021-11-08 13:14:14.435 UTC+01:00"
"PAUSE",1.158758792E2,1636373770.311,"2021-11-08 13:16:10.311 UTC+01:00"
