"event","experiment time","system time","system time text"
"START",0.000000000E0,1636487899.704,"2021-11-09 20:58:19.704 UTC+01:00"
"PAUSE",4.505847170E1,1636487944.763,"2021-11-09 20:59:04.763 UTC+01:00"
