Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.016836414,-1.366490602,-9.213486671,1.44729495
0.034877195,-0.55725044,-7.513603687,2.189497471
0.052917976,-1.304241419,-7.355586052,3.118447781
0.070958758,-1.33776021,-8.078635216,2.874239206
0.088999539,-0.37050271,-8.758588791,2.04584527
0.10704058,0.730830073,-8.72507,0.906205356
0.12508183,-0.207697004,-9.405022621,1.701080322
0.14312308,0.625485182,-9.582193375,-0.305260718
0.16116433,0.405218631,-9.663596153,-0.247799873
0.17920558,-0.178966582,-9.687539101,-0.142454997
0.19724683,-0.451905578,-9.912593842,-0.305260718
0.21528808,-1.045667648,-10.31481934,-1.349132657
0.233328862,-1.285087705,-11.11927128,-1.483207941
0.251369643,-0.614711285,-12.23975754,-1.684320927
0.269410424,-0.681748927,-13.13997746,-2.158372879
0.287451205,-1.107916832,-13.59487534,-2.464830637
0.305492195,-1.845330954,-14.17427254,-1.962048292
0.323533445,-2.71203208,-15.2899704,-1.334767461
0.341574695,-2.841318846,-15.93640518,-1.320402265
0.359615945,-3.899555922,-14.70578575,1.385045648
0.377657195,-4.354454517,-12.84309673,2.797624588
0.395698445,-2.831742048,-11.53107357,2.802412987
0.413739695,-0.111928932,-11.54065037,3.961206675
0.43178058,0.807444513,-11.61726475,5.364208698
0.449821362,0.098760821,-11.87583923,4.511873245
0.467862143,-1.112705231,-10.87027454,2.539050817
0.485902924,-3.640982151,-10.57818127,-0.420182407
0.50394381,-5.269039154,-10.49677849,0.140060797
0.52198506,-6.978499413,-10.39143372,-1.329979062
0.54002631,-7.792528152,-9.199121475,-4.633977413
0.55806756,-6.063914299,-9.14166069,-4.677073002
0.57610881,-3.64577055,-9.424176216,-2.053027868
0.59415006,-1.902791858,-10.93731213,3.396175146
0.612180476,-3.147776604,-11.11448288,1.830367208
0.63022058,-3.233968019,-9.701904297,-1.37786305
0.648273445,-3.669712543,-7.298125267,0.398634583
0.666314226,-3.846883535,-5.938218594,0.848744512
0.684355008,-2.850895643,-5.852027416,0.221463651
0.702395789,-2.549226284,-5.5312047,0.125695586
0.72043657,-2.170942307,-5.047575951,-0.55904609
0.73847782,-2.056020737,-4.300584793,-1.009155989
0.75651907,-1.912368655,-3.917512417,-1.291671872
0.77456032,-1.974617839,-3.682880878,-1.756146908
0.79260157,-1.409586191,-4.132990837,-1.191115379
0.81064282,-0.834977865,-4.214393616,-0.621295333
0.82868407,-0.571615636,-4.836885929,0.307654917
0.84672532,-0.605134487,-5.670068264,1.351526856
0.864753914,-1.514931083,-6.857592106,2.811989784
0.88279006,-3.377619982,-7.982867241,5.675455093
0.900848445,-5.082291603,-8.76337719,7.633912086
0.918889226,-6.514024258,-9.328408241,7.50462532
0.936930008,-6.571485043,-9.318831444,7.001842976
0.954970789,-6.178835869,-10.13764858,7.025784969
0.97301157,-5.182847977,-11.69388008,7.265204906
0.991052768,-4.124610901,-12.36425591,7.21253252
1.009094018,-3.775057554,-11.26292324,6.930016994
1.027135268,-4.727949619,-9.40981102,5.718550682
1.045176518,-6.011241913,-8.418611526,3.712209702
1.063217768,-5.65211153,-10.55902767,2.500743628
1.081259018,-3.497330189,-12.68029118,0.776918471
1.099300268,-2.147000313,-12.05779839,-2.37863946
1.117341258,-2.190095901,-8.083423615,-2.541445017
1.135382039,-2.913144827,-6.642114162,-2.747346401
1.15342282,-2.4869771,-7.499238491,-3.79600668
1.171463601,0.946308196,-8.590993881,-5.112817764
1.189504487,3.024475336,-11.01392651,-5.697002888
1.207545737,1.573589087,-12.29242992,-1.732204914
1.225586987,-0.231639013,-12.17271996,1.763329506
1.243628237,-1.625064373,-10.77929497,0.863109708
1.261669487,-2.056020737,-9.002797127,-1.100135684
1.279710737,-2.123058319,-8.217498779,-1.425747156
1.297751987,-1.33776021,-8.586205482,-1.646013618
1.315793237,-0.466270775,-9.625288963,-1.904587507
1.333834122,-0.08319851,-10.80323696,-1.464054346
1.351874903,0.620696783,-10.78887177,-1.52630353
1.369914643,0.783502519,-9.586981773,-3.154360771
