"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.252854173E-2,-5.274798870E-1,1.320412755E0,6.031442061E-2
2.252254169E-2,-5.078857541E-1,1.371310949E0,8.092597872E-2
3.251654166E-2,-4.633819759E-1,1.297773123E0,1.666366309E-1
4.251054174E-2,-4.400776327E-1,1.146291256E0,3.107208312E-1
5.250454170E-2,-4.500882030E-1,1.000320196E0,4.455470741E-1
6.249854167E-2,-5.124988556E-1,9.058891535E-1,5.358483195E-1
7.249254175E-2,-6.255692244E-1,8.699215651E-1,5.116835833E-1
8.248654171E-2,-7.400270104E-1,9.219962358E-1,3.421351314E-1
9.248054167E-2,-8.152546287E-1,1.064809084E0,9.129463136E-2
1.024745418E-1,-7.938274741E-1,1.235366464E0,-1.805346161E-1
1.124685417E-1,-6.771402359E-1,1.488017321E0,-3.922876120E-1
1.224625417E-1,-5.056404471E-1,1.772845507E0,-4.918499291E-1
1.324565418E-1,-3.780163825E-1,2.032513380E0,-4.905875921E-1
1.424498333E-1,-3.552211821E-1,2.257859945E0,-4.580283165E-1
1.524438334E-1,-4.241824150E-1,2.373457909E0,-3.617148399E-1
1.624378334E-1,-4.856593013E-1,2.488950491E0,-1.591739506E-1
1.724318333E-1,-4.513814747E-1,2.416226864E0,1.268386245E-1
1.824258334E-1,-3.320221603E-1,2.013427734E0,3.900190294E-1
1.924198334E-1,-2.146577090E-1,1.577091813E0,4.936032295E-1
2.024138334E-1,-1.341725588E-1,1.310085177E0,4.005875289E-1
2.124078333E-1,-1.543391962E-2,1.348820925E0,1.655084342E-1
2.224018334E-1,3.670521826E-2,1.500566363E0,-6.389436871E-2
2.323958334E-1,-8.444304019E-2,1.600399256E0,-2.348029912E-1
2.423898333E-1,-4.049834311E-1,1.538809896E0,-3.189857006E-1
2.523838334E-1,-9.367535710E-1,1.244910121E0,-2.139743268E-1
2.623778334E-1,-1.365360141E0,1.070119619E0,-7.851785421E-2
2.723718333E-1,-1.433497310E0,9.118570089E-1,-7.599504292E-2
2.823658334E-1,-1.294390678E0,8.887860179E-1,-1.736710221E-1
2.923598334E-1,-1.073318005E0,1.114342451E0,-2.651226521E-1
3.023538333E-1,-8.514082432E-1,1.262752533E0,-3.204934001E-1
3.123478334E-1,-6.690666676E-1,1.361863136E0,-3.296418786E-1
3.223418334E-1,-5.288407207E-1,1.536469579E0,-3.097001910E-1
3.323358333E-1,-4.909862578E-1,1.602260590E0,-2.674946785E-1
3.423298334E-1,-5.606377721E-1,1.346474528E0,-3.817268610E-1
3.523238334E-1,-6.932858229E-1,9.969795942E-1,-6.492879987E-1
3.623178334E-1,-8.599765897E-1,7.083432674E-1,-9.519569278E-1
3.723118333E-1,-9.302161336E-1,3.434984684E-1,-1.428515077E0
3.823058334E-1,-8.552177548E-1,4.472012818E-2,-1.799240947E0
3.922998334E-1,-6.978371739E-1,-2.999022305E-1,-1.909758687E0
4.022938333E-1,-5.094509125E-1,-5.726462603E-1,-1.888743997E0
4.122878334E-1,-2.576266527E-1,-2.029105574E-1,-1.996916771E0
4.222818334E-1,-1.877664402E-2,5.047300458E-1,-2.296046257E0
4.322758333E-1,1.902085245E-1,1.086660028E0,-2.714969635E0
4.422698334E-1,6.230230331E-1,1.594046474E0,-2.963480949E0
4.522638334E-1,1.258782148E0,1.758513212E0,-2.865409374E0
4.622578333E-1,1.845520973E0,1.398622274E0,-2.410821199E0
