Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.004748192,-2.03199029,2.452236891,0.011451584
0.022789911,-2.085253477,2.238118887,-0.176034823
0.04083163,-1.826394558,1.628788114,-0.381630689
0.058873348,-1.485510111,0.717987716,-0.580834985
0.07691538,-1.192562699,0.006391582,-0.771517217
0.094957567,-1.026381493,-0.461259157,-0.901479363
0.112999755,-0.961400449,-0.486825496,-0.667121351
0.131041942,-1.068992019,0.120374791,-0.111053735
0.149083765,-1.086036325,0.665789783,0.267114848
0.167125484,-0.962465704,0.491086543,0.170175865
0.185167203,-0.789892972,-0.101200044,0.010386321
0.203208921,-0.586427629,-0.619983435,-0.119575843
0.22125064,-0.433029681,-0.992825687,-0.182426393
0.239292359,-0.356330693,-1.27085948,-0.184556931
0.257334078,-0.332894892,-1.037566781,-0.158990592
0.275375796,-0.39148438,-0.452737033,-0.023702117
0.293417567,-0.442617029,-0.04367581,0.234091684
0.311459755,-0.414920181,0.005326318,0.400272816
0.329501942,-0.37870121,-0.216248512,0.423708618
0.34754413,-0.441551775,-0.393082291,0.438622296
0.365586265,-0.62264657,-0.52624023,0.456731796
0.383626265,-0.854874075,-0.676442385,0.406664401
0.401667984,-1.104145765,-0.653006613,0.307594866
0.419711838,-1.302284837,-0.479368627,0.174436927
0.437753557,-1.342764854,-0.168311656,0.021038957
0.455795275,-0.984836221,0.328101188,0.031691592
0.473836994,-0.313720137,1.10148263,0.191481143
0.491878713,0.624777138,1.091895223,0.15206638
0.509920432,1.701758623,0.564589739,0.060453713
0.52796215,2.683931828,-0.003195791,-0.000266316
0.546003869,3.358243704,-0.502804458,-0.010918953
0.564045588,3.467965841,-0.678572953,-0.088683195
0.582087671,3.360374212,-0.308926463,-0.344346464
0.600129859,3.3007195,0.660463452,-0.628771842
0.618172046,3.29539299,1.435975432,-0.734232962
0.636189182,2.951313019,1.823731303,-0.390152812
0.654256161,2.569948435,0.78296876,0.337422252
0.672297932,2.046904087,-0.429301262,1.196024776
0.69033965,1.564339638,1.97180295,1.744635582
0.708381369,1.679388165,5.120722294,1.606151223
0.726423088,2.711628675,5.265598297,0.938230932
0.744464807,3.411506891,-1.099352121,1.088433146
0.762506525,2.375005245,-1.799230337,1.092694163
0.780548244,1.540903807,-1.843971372,1.139565825
0.798589963,1.209606886,-2.780338049,1.017060518
0.816631942,0.774979293,-2.500173807,0.74009192
0.83467413,0.456465483,-2.467150688,0.692155063
0.852716317,0.164583236,-2.438388586,0.819986701
0.87076163,-0.189084292,-2.256228447,0.993624687
0.888776734,-0.551273942,-2.097504139,1.149153113
0.906842411,-0.913463593,-1.783251286,1.223721623
0.92488413,-1.326785922,-0.982173085,1.174719453
0.942925848,-1.564339638,0.061785292,1.075649977
0.960967567,-1.117994189,0.481499165,0.998950958
0.979009286,0.00585895,-0.336623311,0.626108706
0.997051005,0.838895142,-2.522544384,-0.945155144
1.015092723,-0.060187396,-2.155028343,-1.809083939
1.033134442,-0.489488632,-1.691638708,-1.695100784
1.051176161,-0.860200405,-1.5329144,-1.593900681
1.069218244,-0.795219302,-1.849297643,-1.092161536
1.087260432,-0.584297121,-1.743836522,-0.320910662
1.105302619,-0.490553916,-1.800295591,0.059388448
1.123344911,-0.392549664,-2.083655596,-0.015180007
1.141385275,-0.15925692,-2.583264351,0.285224348
1.159428244,0.112385318,-2.795251846,0.662327647
1.177470432,0.363787532,-2.996586561,0.816790879
1.19551215,0.413854927,-3.424822569,0.904142499
1.213553869,0.261522234,-3.387538433,0.884967744
1.231595588,0.026098959,-2.44691062,0.676176071
