"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636533529894424E9,"2021-11-10 09:38:49.894 UTC+01:00"
"PAUSE",3.564207266666926E1,1.636533565535595E9,"2021-11-10 09:39:25.536 UTC+01:00"
