"event","experiment time","system time","system time text"
"START",0.000000000E0,1636485341.606,"2021-11-09 20:15:41.606 UTC+01:00"
"PAUSE",5.024960134E1,1636485391.855,"2021-11-09 20:16:31.855 UTC+01:00"
