"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.182130530E-1,-4.629311264E-1,-4.222649634E-1,3.617543876E-1
2.202427400E-1,-2.436828762E-1,-7.880161405E-1,-2.704562247E-1
2.222427400E-1,-2.532647252E-1,-8.114385009E-1,-2.992017865E-1
2.242411780E-1,-2.639112473E-1,-8.348608017E-1,-3.269001544E-1
2.262427400E-1,-2.756398618E-1,-8.583005667E-1,-3.545810878E-1
2.282427400E-1,-2.862863541E-1,-8.785289526E-1,-3.801327050E-1
2.302427400E-1,-2.990621626E-1,-8.987572789E-1,-4.046196938E-1
2.322427400E-1,-3.107733130E-1,-9.147096276E-1,-4.269773364E-1
2.342427400E-1,-3.235491216E-1,-9.285675287E-1,-4.461410642E-1
2.362427400E-1,-3.352603018E-1,-9.370847344E-1,-4.631754756E-1
2.385818030E-1,-3.469714522E-1,-9.445372820E-1,-4.759512842E-1
2.402911780E-1,-3.576179743E-1,-9.477312565E-1,-4.865978062E-1
2.422411780E-1,-3.671998084E-1,-9.466665983E-1,-4.919210374E-1
2.442411780E-1,-3.757170141E-1,-9.413433075E-1,-4.951150119E-1
2.462427400E-1,-3.842167854E-1,-9.338732958E-1,-4.951150119E-1
2.482427400E-1,-3.916867971E-1,-9.253735542E-1,-4.908564091E-1
2.502411780E-1,-3.959454000E-1,-9.125977755E-1,-4.834038317E-1
2.523161780E-1,-3.991393447E-1,-8.987572789E-1,-4.727573395E-1
2.542427400E-1,-4.012686610E-1,-8.827875257E-1,-4.589168727E-1
2.562427400E-1,-4.023332894E-1,-8.678824306E-1,-4.418824613E-1
2.582427400E-1,-3.991568089E-1,-8.519126773E-1,-4.237833917E-1
2.602427400E-1,-3.948982060E-1,-8.391368389E-1,-4.024903774E-1
2.622427400E-1,-3.895749450E-1,-8.263610601E-1,-3.801327050E-1
2.642411780E-1,-3.821049333E-1,-8.146498799E-1,-3.567104042E-1
2.662427400E-1,-3.746523857E-1,-8.050680161E-1,-3.322234154E-1
2.682411780E-1,-3.650705218E-1,-7.965508103E-1,-3.066717982E-1
2.702411780E-1,-3.544239998E-1,-7.912275791E-1,-2.811201811E-1
2.722427400E-1,-3.416481912E-1,-7.859042883E-1,-2.555685639E-1
2.742411780E-1,-3.288723826E-1,-7.837750316E-1,-2.310815901E-1
2.762411780E-1,-3.150319159E-1,-7.837750316E-1,-2.076592743E-1
2.785802400E-1,-3.011914790E-1,-7.869689465E-1,-1.842369586E-1
2.802849280E-1,-2.873510122E-1,-7.922922373E-1,-1.640085876E-1
2.822411780E-1,-2.735105455E-1,-7.997447848E-1,-1.437802166E-1
2.842411780E-1,-2.596700788E-1,-8.093266487E-1,-1.267458051E-1
2.862411780E-1,-2.458296269E-1,-8.221024275E-1,-1.118406951E-1
2.882411780E-1,-2.319891602E-1,-8.380721807E-1,-9.906488657E-2
2.902427400E-1,-2.192133516E-1,-8.583005667E-1,-8.948303014E-2
2.922411780E-1,-2.075022012E-1,-8.795935512E-1,-8.203047514E-2
2.942427400E-1,-1.968556792E-1,-9.051452279E-1,-7.777187228E-2
2.962427400E-1,-1.883384734E-1,-9.306968451E-1,-7.670722157E-2
2.982411780E-1,-1.798387319E-1,-9.594423771E-1,-7.777187228E-2
3.002427400E-1,-1.734508276E-1,-9.892526269E-1,-8.203047514E-2
3.022411780E-1,-1.681275666E-1,-1.020127535E0,-8.841837943E-2
3.042427400E-1,-1.659982651E-1,-1.052067041E0,-9.800023586E-2
3.062427400E-1,-1.649336070E-1,-1.082941890E0,-1.107760444E-1
3.082411780E-1,-1.638515145E-1,-1.112752080E0,-1.267458051E-1
3.102427400E-1,-1.659808159E-1,-1.143627048E0,-1.469741762E-1
3.122411780E-1,-1.691747606E-1,-1.172372580E0,-1.693318486E-1
3.142427400E-1,-1.734333634E-1,-1.201118112E0,-1.959481090E-1
3.162411780E-1,-1.798212677E-1,-1.230928302E0,-2.236290425E-1
3.185802400E-1,-1.894031316E-1,-1.260738611E0,-2.545039058E-1
3.202849280E-1,-1.989849806E-1,-1.288419485E0,-2.875081003E-1
3.222411780E-1,-2.096315026E-1,-1.316100478E0,-3.226415515E-1
3.242411780E-1,-2.234719545E-1,-1.342716694E0,-3.599043489E-1
3.262427400E-1,-2.373124212E-1,-1.366139054E0,-3.971671164E-1
3.282427400E-1,-2.522175312E-1,-1.386367321E0,-4.354945421E-1
3.302411780E-1,-2.681872845E-1,-1.405531049E0,-4.727573395E-1
3.322411780E-1,-2.756572962E-1,-1.412983656E0,-4.897917509E-1
3.342411780E-1,-2.916270494E-1,-1.427888751E0,-5.249252319E-1
3.362411780E-1,-3.065321743E-1,-1.439599872E0,-5.589940548E-1
3.382411780E-1,-3.203726411E-1,-1.447052479E0,-5.909335613E-1
3.402411780E-1,-3.352777362E-1,-1.453440428E0,-6.207438111E-1
3.422411780E-1,-3.501653969E-1,-1.456634283E0,-6.473600864E-1
3.442427400E-1,-3.640058637E-1,-1.456634283E0,-6.718470454E-1
3.462411780E-1,-3.757170141E-1,-1.454505086E0,-6.931400299E-1
3.482411780E-1,-3.874281943E-1,-1.449181795E0,-7.112390995E-1
3.502411780E-1,-4.002040029E-1,-1.440664530E0,-7.261442542E-1
3.522411780E-1,-4.119326174E-1,-1.427888751E0,-7.378553748E-1
3.542411780E-1,-4.236437678E-1,-1.411918998E0,-7.453079224E-1
3.562411780E-1,-4.342902899E-1,-1.392755270E0,-7.495665550E-1
3.585802400E-1,-4.459839761E-1,-1.360815763E0,-7.495665550E-1
3.602849280E-1,-4.534365237E-1,-1.336328745E0,-7.463725805E-1
