"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-6.370416377E-4,-2.004331970E-1,-9.797126770E0,2.674937439E-1
9.315958363E-3,2.077679443E-1,-9.917626190E0,-1.004411316E-1
1.926995837E-2,3.329077148E-1,-9.877958679E0,-1.294807434E-1
2.922395838E-2,2.495310974E-1,-9.935888214E0,-1.901046753E-2
3.917695838E-2,6.047424316E-2,-1.001537292E1,3.983216858E-1
4.913095839E-2,-1.475930786E-1,-9.815837860E0,5.556445312E-1
5.908495840E-2,-7.738906860E-2,-9.916877747E0,4.743635559E-1
6.903895841E-2,5.044509888E-2,-1.003617966E1,6.824308777E-1
7.899195829E-2,-4.740641785E-1,-9.045390015E0,2.680924988E-1
8.894595830E-2,-2.145039368E-1,-9.429790649E0,1.407073975E-1
9.889995831E-2,-3.023712158E-1,-9.499246216E0,4.918771362E-1
1.088539583E-1,-9.714797974E-2,-9.631870422E0,6.860234070E-1
1.188069583E-1,2.659968567E-1,-9.903705139E0,6.373745728E-1
1.287609583E-1,5.402265930E-1,-1.013572266E1,5.086422729E-1
1.387149583E-1,5.719606018E-1,-1.024020538E1,3.273692322E-1
1.486689583E-1,4.191284180E-1,-1.007809250E1,4.189787292E-1
1.586219583E-1,3.113525391E-1,-9.999356232E0,5.592370605E-1
1.685759583E-1,4.302053833E-1,-1.017733612E1,7.750881958E-1
1.785299584E-1,6.429130554E-1,-1.036250107E1,1.181792450E0
1.884829584E-1,8.753796387E-1,-1.038211029E1,1.550475769E0
1.984369584E-1,1.034498749E0,-1.018676651E1,1.892065430E0
2.083909584E-1,1.177750854E0,-9.993368683E0,2.250719604E0
2.183449584E-1,1.413959656E0,-1.000354752E1,2.605032806E0
2.282979584E-1,1.743125153E0,-1.001881577E1,2.944975891E0
2.382519584E-1,1.832339630E0,-9.976902924E0,2.640958099E0
2.482059584E-1,1.336720276E0,-1.001237915E1,1.392703857E0
2.581599583E-1,7.276368713E-1,-1.043809387E1,-1.263372803E-1
2.681129583E-1,2.863545227E-1,-1.126976440E1,-1.592687988E0
2.780669583E-1,-2.993774414E-4,-1.218091965E1,-2.837649078E0
2.880209583E-1,-4.080514526E-1,-1.280212784E1,-3.402424622E0
2.979749583E-1,-5.975573730E-1,-1.261292130E1,-3.506907349E0
3.079279583E-1,-6.033952332E-1,-1.197494797E1,-3.368295593E0
3.178819583E-1,-1.185834045E0,-1.138771912E1,-2.467468872E0
3.278359583E-1,-2.383643188E0,-1.035651352E1,-1.472637634E0
3.377889583E-1,-3.142115936E0,-1.138472534E1,-3.592529297E-3
3.477429583E-1,-3.681145020E0,-1.202239929E1,1.156345367E0
3.576969584E-1,-3.798800354E0,-1.215711914E1,1.554517365E0
3.676509584E-1,-3.835773468E0,-1.290167084E1,5.730084229E-1
3.776039584E-1,-3.896996155E0,-1.367900436E1,-8.744815063E-1
3.875579584E-1,-3.922592926E0,-1.394455215E1,-1.748963013E0
3.975125001E-1,-3.900139618E0,-1.389305923E1,-1.739682312E0
4.074665001E-1,-3.682641907E0,-1.311407913E1,-1.298699341E0
4.174195001E-1,-3.198698273E0,-1.138068375E1,-8.610095215E-1
4.273735000E-1,-2.790946198E0,-9.654174042E0,-4.854405212E-1
4.373275000E-1,-2.651436310E0,-8.966504059E0,-4.426295471E-1
4.472815000E-1,-2.894830170E0,-8.552614746E0,-5.536985779E-1
4.572345000E-1,-3.043321381E0,-8.131091309E0,-6.960525513E-2
4.671885000E-1,-2.581831055E0,-7.916737061E0,4.888833618E-1
4.771425000E-1,-2.156864777E0,-7.640561371E0,3.517684937E-1
4.870955000E-1,-1.478774872E0,-7.755671997E0,-2.469863892E-2
4.970495000E-1,-8.921447754E-1,-8.242310028E0,-2.583627319E-1
5.070035000E-1,-8.834628296E-1,-8.643326111E0,-3.909869385E-1
5.169575000E-1,-1.225501556E0,-8.956325226E0,-3.471281433E-1
5.269105000E-1,-1.631607056E0,-9.171128540E0,-1.481918335E-1
5.368645000E-1,-2.014361115E0,-9.161847839E0,-4.921765137E-1
5.468185000E-1,-2.153871002E0,-8.639583893E0,-9.584568787E-1
5.567725000E-1,-2.172731781E0,-8.140970764E0,-1.199006653E0
5.667255000E-1,-1.720821533E0,-7.538024597E0,-1.030756531E0
5.766795001E-1,-1.057850189E0,-7.244934082E0,-7.801776123E-1
5.866335001E-1,-7.144642639E-1,-7.528444519E0,-9.422904968E-1
5.965875001E-1,-8.490344238E-1,-7.813601532E0,-7.282356262E-1
6.065405001E-1,-1.009201355E0,-7.815697174E0,1.193019104E-1
6.164945000E-1,-1.219963074E0,-8.029901733E0,5.292993164E-1
6.264485000E-1,-1.155447235E0,-8.369545441E0,7.373666382E-1
6.364025000E-1,-9.722282410E-1,-8.731941833E0,1.691482544E0
6.463555000E-1,-7.800279236E-1,-9.062454529E0,2.415227509E0
6.563095000E-1,-5.911207581E-1,-9.235794067E0,2.518363037E0
6.662635000E-1,-2.885998535E-1,-8.965007172E0,2.072889404E0
6.762165000E-1,-3.608995056E-1,-8.585695953E0,1.576970673E0
6.861705000E-1,-5.983058167E-1,-8.590186615E0,1.430724792E0
6.961245000E-1,-6.033952332E-1,-8.567433929E0,1.526824951E0
7.060785000E-1,-2.342628479E-1,-8.295299835E0,1.601669312E0
7.160315000E-1,2.430944824E-1,-7.871381378E0,2.919379120E0
7.259855000E-1,1.131646729E-1,-7.558681641E0,3.655697937E0
7.359395000E-1,2.189945984E-1,-7.347770233E0,2.712658997E0
7.458935000E-1,3.031196594E-1,-7.339986420E0,2.086660767E0
7.558465000E-1,5.959107971E-1,-7.209607544E0,1.808090057E0
7.658005001E-1,1.110390930E0,-6.996001740E0,2.577490082E0
7.757545001E-1,1.323098602E0,-7.256909180E0,3.098257141E0
7.857085000E-1,8.614585876E-1,-7.569908295E0,2.270927582E0
7.956615000E-1,2.415975952E-1,-7.272327118E0,1.126407623E0
8.056155000E-1,-2.574645996E-1,-6.446644135E0,1.023122406E0
8.155695000E-1,-1.018182678E0,-5.758375397E0,1.480720825E0
8.255235000E-1,-2.263892212E0,-6.705605621E0,1.716929626E0
8.354765000E-1,-2.681523743E0,-9.762698364E0,7.200027466E-1
8.454305000E-1,-8.538244629E-1,-1.146121628E1,-7.282356262E-1
8.553845000E-1,-4.174818420E-1,-1.198303116E1,-2.520907745E0
8.653385000E-1,-1.737436981E0,-1.444181808E1,-4.383933563E0
8.752915000E-1,-3.993395691E0,-1.786849228E1,-5.416636047E0
8.852455000E-1,-5.954617310E0,-2.036470139E1,-4.891528015E0
8.951995000E-1,-7.292086029E0,-2.244971558E1,-2.067799988E0
9.051535000E-1,-8.134085083E0,-2.303395065E1,-1.186432800E0
9.151065000E-1,-7.005432129E0,-1.702619385E1,2.673440552E-1
9.250605000E-1,-4.762646027E0,-9.958341522E0,3.848646698E0
9.350145000E-1,-2.864742737E0,-4.799020386E0,3.843407593E0
9.449675001E-1,-2.048340454E0,-2.260449371E0,6.471043396E-1
9.549215001E-1,-1.819765778E0,-1.118174744E0,-2.387834473E0
9.648755001E-1,-1.538350983E0,-1.745969238E0,-4.790787506E0
9.748295000E-1,-7.247927856E-1,-4.633015594E0,-5.115462341E0
9.847825000E-1,4.062551880E-1,-7.714357910E0,-3.417094116E0
9.947365000E-1,1.259181519E0,-1.114133148E1,-1.781295776E0
1.004690500E0,1.683549042E0,-1.407972107E1,-1.394350433E0
1.014644500E0,2.262994080E0,-1.459599747E1,-1.282383270E0
1.024597500E0,2.600242767E0,-1.294523026E1,-4.131408691E-1
1.034551500E0,1.830393677E0,-1.021999741E1,7.427554321E-1
1.044505500E0,7.045848083E-1,-7.933352509E0,1.535057831E0
1.054459500E0,2.311193848E-1,-6.911277924E0,2.022294617E0
1.064412500E0,6.408174133E-1,-6.985673218E0,2.024240570E0
1.074366500E0,1.237776031E0,-7.793842621E0,1.633253632E0
1.084320500E0,1.367705841E0,-8.784931641E0,1.117575989E0
1.094274500E0,7.975415039E-1,-9.411678314E0,3.327580261E-1
1.104227500E0,-3.034190369E-1,-1.026191025E1,-5.272036743E-1
1.114181500E0,-1.576371918E0,-1.111109436E1,-9.671388245E-1
1.124135500E0,-2.325114899E0,-1.112456635E1,-8.657995605E-1
1.134089500E0,-2.251168671E0,-1.059541672E1,-5.689668274E-1
1.144042500E0,-1.897154846E0,-1.041429337E1,-5.346881104E-1
1.153996500E0,-1.246757355E0,-1.034184402E1,-4.550537109E-1
1.163950500E0,-2.324665833E-1,-1.015503250E1,-9.550140381E-2
1.173903500E0,6.248007202E-1,-9.932295685E0,1.008602600E0
1.183857500E0,7.152127075E-1,-1.019664597E1,1.883383484E0
1.193811500E0,3.981719971E-1,-1.061442719E1,1.913919983E0
1.203765500E0,5.523513794E-2,-1.096499817E1,1.229094086E0
1.213718500E0,-4.638853455E-1,-1.079644867E1,5.742059326E-1
1.223672500E0,-9.458830261E-1,-1.025592270E1,3.983216858E-1
1.233626500E0,-9.822573853E-1,-9.742191010E0,8.322692871E-2
1.243580500E0,-4.505630493E-1,-9.090296631E0,-6.906637573E-1
1.253533500E0,-1.347198486E-3,-8.729097748E0,-9.376501465E-1
1.263487500E0,-1.002914429E-2,-8.963510284E0,-3.074606323E-1
1.273441500E0,-3.288661194E-1,-9.184151459E0,3.588038635E-1
1.283395500E0,-5.116360474E-1,-9.201665039E0,4.361929321E-1
1.293348500E0,-3.302133179E-1,-9.412277069E0,2.070195007E-1
1.303302500E0,1.874102783E-1,-9.567504272E0,-5.089416504E-2
1.313256500E0,8.213420105E-1,-9.738149414E0,-1.597178650E-1
1.323210500E0,1.843566284E0,-9.781259766E0,-6.405180359E-1
1.333163500E0,1.641486511E0,-9.669591980E0,-4.758604431E-1
1.343117500E0,1.653461609E0,-9.086105347E0,-4.677772522E-1
1.353071500E0,1.848206635E0,-8.331374817E0,-7.930508423E-1
1.363024500E0,1.362317047E0,-8.622968445E0,-8.307723999E-1
1.372978500E0,7.307803345E-1,-9.711355133E0,-9.083111572E-1
1.382932500E0,1.643582153E-1,-1.081126785E1,-9.812095642E-1
1.392886500E0,-7.574249268E-2,-1.136840927E1,-1.093625793E0
1.402839208E0,-6.361770630E-2,-1.102292770E1,-1.191671906E0
1.412793208E0,-1.453477478E-1,-1.040291702E1,-1.038240967E0
1.422747208E0,-4.885839844E-1,-9.797426147E0,-6.057902527E-1
1.432701208E0,-1.086141357E0,-9.237141266E0,-4.697232056E-1
1.442654208E0,-1.955683136E0,-9.129215698E0,-4.037104797E-1
1.452608208E0,-2.567011871E0,-9.209897919E0,-6.520440674E-1
1.462562208E0,-2.440375214E0,-9.093140717E0,-6.454577637E-1
1.472516208E0,-1.600621490E0,-9.335636444E0,-5.297483826E-1
1.482469208E0,-5.337899780E-1,-1.012389725E1,-5.078938293E-1
1.492423208E0,2.155517578E-1,-1.073313034E1,-6.068380737E-1
1.502377208E0,6.954537964E-1,-1.089195007E1,-7.520361328E-1
1.512331208E0,1.013841705E0,-1.087383774E1,-1.020278320E0
1.522284208E0,1.212628326E0,-1.076591217E1,-1.030756531E0
1.532238208E0,1.180145874E0,-1.054557037E1,-7.765850830E-1
1.542192208E0,8.364605713E-1,-1.008707382E1,-3.110531616E-1
1.552146208E0,3.647914124E-1,-9.606273651E0,1.465452576E-1
1.562099208E0,-7.484436035E-2,-9.368567963E0,3.841012573E-1
1.572053208E0,-3.065625000E-1,-9.113947449E0,5.281018066E-1
1.582007208E0,-4.055067444E-1,-8.949140167E0,6.042933655E-1
1.591961208E0,-4.209246826E-1,-9.292675781E0,3.613485718E-1
1.601914208E0,-2.478845215E-1,-9.262588348E0,3.079096985E-1
1.611868208E0,-1.249900818E-1,-9.474697266E0,1.927990723E-1
1.621822208E0,-3.667373657E-2,-9.848619690E0,3.038681030E-2
1.631776208E0,-4.445755005E-2,-9.955497437E0,1.661544800E-2
1.641729208E0,-6.691085815E-2,-9.773176575E0,1.689985657E-1
1.651683208E0,-1.137634277E-2,-9.584419098E0,2.420466614E-1
1.661637208E0,-1.137634277E-2,-9.580527191E0,3.800596619E-1
1.671590208E0,-7.155120850E-2,-9.789492645E0,5.909710693E-1
1.681544208E0,-2.829116821E-2,-9.257498932E0,4.775070190E-1
1.691498208E0,3.966751099E-2,-9.684860229E0,1.152603149E-1
1.701452208E0,2.080673218E-1,-9.905202026E0,2.460882568E-1
1.711405208E0,4.592449951E-1,-9.598789215E0,4.764591980E-1
1.721359208E0,6.297404480E-1,-9.964628448E0,6.846762085E-1
1.731313208E0,6.953041077E-1,-9.679022369E0,7.966433716E-1
1.741267208E0,5.213658142E-1,-9.435478821E0,7.596702576E-1
1.751220208E0,3.784130859E-1,-9.486372986E0,1.065035248E0
1.761174208E0,2.874023438E-1,-9.085955658E0,1.099613342E0
1.771128208E0,2.183958435E-1,-9.036109314E0,6.924600220E-1
1.781082208E0,3.278182983E-1,-9.229207764E0,5.677693176E-1
1.791035208E0,5.818400574E-1,-9.308542786E0,5.135820007E-1
1.800989208E0,7.699987793E-1,-9.431886292E0,4.296066284E-1
1.810943208E0,6.920109558E-1,-9.034013672E0,1.707948303E-1
1.820897208E0,6.694079590E-1,-9.341025238E0,3.258723450E-1
1.830850208E0,5.957611084E-1,-9.476792908E0,8.490344238E-1
1.840804208E0,5.062472534E-1,-9.513167267E0,1.131047974E0
1.850758208E0,5.303471375E-1,-8.819659424E0,7.225474548E-1
1.860712208E0,6.590794373E-1,-9.318122864E0,3.893403625E-1
1.870665208E0,5.816903687E-1,-9.816885681E0,5.111869812E-1
1.880619208E0,3.571572876E-1,-9.216933289E0,7.569758606E-1
1.890573208E0,5.496569824E-1,-9.683812408E0,1.193767548E0
1.900526208E0,7.923023987E-1,-1.001672012E1,1.269959106E0
1.910480208E0,9.181906128E-1,-9.227860565E0,7.210505676E-1
1.920434208E0,9.171427917E-1,-8.562045135E0,1.796264648E-3
1.930388208E0,9.722282410E-1,-9.224118347E0,9.924362183E-2
1.940341208E0,5.499563599E-1,-9.723030853E0,3.647914124E-1
1.950295208E0,4.070036316E-1,-1.046608566E1,3.528163147E-1
1.960249208E0,-3.023712158E-2,-1.010803024E1,-2.785707092E-1
1.970203208E0,-1.794767761E-1,-1.089599167E1,-1.854643250E-1
1.980156208E0,-5.887257385E-1,-1.011461655E1,7.514373779E-2
1.990110208E0,-2.796185303E-1,-9.833052063E0,-5.089416504E-3
2.000064208E0,-2.424957275E-2,-9.459728394E0,1.811233521E-2
2.010018208E0,2.992277527E-1,-9.418713684E0,-2.671943665E-1
2.019971208E0,4.454736328E-1,-9.606872406E0,-7.659571838E-1
2.029925208E0,3.279679871E-1,-1.005084915E1,-1.194665680E0
2.039879208E0,-3.483256531E-1,-1.064047302E1,-1.430874481E0
2.049833208E0,-7.481442261E-1,-1.115689911E1,-1.329385529E0
2.059786208E0,-6.487509155E-1,-1.145762375E1,-1.749861145E-1
2.069740208E0,-1.460961914E-1,-1.164428558E1,1.236578522E0
2.079694208E0,4.414320374E-1,-1.182481018E1,2.017354889E0
2.089648208E0,1.130449219E0,-1.225157272E1,1.753753052E0
2.099601208E0,1.668131104E0,-1.291274780E1,8.991801453E-1
2.109555208E0,1.719025269E0,-1.355146957E1,2.963836670E-1
