"event","experiment time","system time","system time text"
"START",0.000000000E0,1636560754.607,"2021-11-10 17:12:34.607 UTC+01:00"
"PAUSE",4.505384670E1,1636560799.661,"2021-11-10 17:13:19.661 UTC+01:00"
