"event","experiment time","system time","system time text"
"START",0.000000000E0,1636483803.215,"2021-11-09 19:50:03.215 UTC+01:00"
"PAUSE",5.260708441E1,1636483855.822,"2021-11-09 19:50:55.822 UTC+01:00"
