"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.915299600E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
2.169300000E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
2.423298700E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
2.677328800E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
2.931360300E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
3.185444300E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
3.439525000E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
3.693524900E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
3.947525000E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
4.201598600E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
4.455671700E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
4.709733100E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
4.963794600E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
5.217890800E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
5.471986900E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
5.726075400E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
5.980163900E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
6.234240300E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
6.488317200E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
6.742440300E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
6.996563400E-2,5.052769780E-1,9.823200107E-2,-7.136399746E-1
7.250671400E-2,-5.271490216E-1,2.694259882E-1,3.472650051E-1
7.504779300E-2,-5.271490216E-1,2.694259882E-1,3.472650051E-1
7.758902400E-2,-5.271490216E-1,2.694259882E-1,3.472650051E-1
8.013025300E-2,-5.271490216E-1,2.694259882E-1,3.472650051E-1
8.267165600E-2,-5.271490216E-1,2.694259882E-1,3.472650051E-1
8.521307900E-2,-5.271490216E-1,2.694259882E-1,3.472650051E-1
8.775384800E-2,-5.271490216E-1,2.694259882E-1,3.472650051E-1
9.029461900E-2,-5.271490216E-1,2.694259882E-1,3.472650051E-1
9.283646900E-2,-9.653270245E-1,5.662239790E-1,5.615969896E-1
9.537831400E-2,-9.653270245E-1,5.662239790E-1,5.615969896E-1
9.792000600E-2,-9.653270245E-1,5.662239790E-1,5.615969896E-1
1.004616990E-1,-9.653270245E-1,5.662239790E-1,5.615969896E-1
1.030023150E-1,-9.653270245E-1,5.662239790E-1,5.615969896E-1
1.055429300E-1,-9.653270245E-1,5.662239790E-1,5.615969896E-1
1.080841230E-1,-9.653270245E-1,5.662239790E-1,5.615969896E-1
1.106253140E-1,-9.653270245E-1,5.662239790E-1,5.615969896E-1
1.131676490E-1,-1.165668011E0,7.549710274E-1,6.015170217E-1
1.157099960E-1,-1.165668011E0,7.549710274E-1,6.015170217E-1
1.182512250E-1,-1.165668011E0,7.549710274E-1,6.015170217E-1
1.207924580E-1,-1.165668011E0,7.549710274E-1,6.015170217E-1
1.233336360E-1,-1.165668011E0,7.549710274E-1,6.015170217E-1
1.258748290E-1,-1.165668011E0,7.549710274E-1,6.015170217E-1
1.284159050E-1,-1.165668011E0,7.549710274E-1,6.015170217E-1
1.309569820E-1,-1.165668011E0,7.549710274E-1,6.015170217E-1
1.334983710E-1,-1.162827969E0,7.880190015E-1,5.512970090E-1
1.360397560E-1,-1.162827969E0,7.880190015E-1,5.512970090E-1
1.385814470E-1,-1.162827969E0,7.880190015E-1,5.512970090E-1
1.411231400E-1,-1.162827969E0,7.880190015E-1,5.512970090E-1
1.436647210E-1,-1.162827969E0,7.880190015E-1,5.512970090E-1
1.462062980E-1,-1.162827969E0,7.880190015E-1,5.512970090E-1
1.487474910E-1,-1.162827969E0,7.880190015E-1,5.512970090E-1
1.512886840E-1,-1.162827969E0,7.880190015E-1,5.512970090E-1
1.538297660E-1,-1.034729004E0,6.968700290E-1,4.692719877E-1
1.563708430E-1,-1.034729004E0,6.968700290E-1,4.692719877E-1
1.589125350E-1,-1.034729004E0,6.968700290E-1,4.692719877E-1
1.614542260E-1,-1.034729004E0,6.968700290E-1,4.692719877E-1
1.639958070E-1,-1.034729004E0,6.968700290E-1,4.692719877E-1
1.665373840E-1,-1.034729004E0,6.968700290E-1,4.692719877E-1
1.690788850E-1,-1.034729004E0,6.968700290E-1,4.692719877E-1
1.716203840E-1,-1.034729004E0,6.968700290E-1,4.692719877E-1
