"event","experiment time","system time","system time text"
"START",0.000000000E0,1636142372.307,"2021-11-05 20:59:32.307 UTC+01:00"
"PAUSE",5.965565593E1,1636142431.963,"2021-11-05 21:00:31.963 UTC+01:00"
