"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.124957700E-2,-7.609286308E-1,5.263040066E-1,3.756995797E-1
1.521989000E-2,-7.494269013E-1,4.958829582E-1,3.942175210E-1
1.919020200E-2,-7.286226153E-1,4.161388576E-1,4.035724699E-1
2.316051500E-2,-6.988647580E-1,3.123441339E-1,4.046545923E-1
2.713082700E-2,-6.499780416E-1,2.379930913E-1,4.032757878E-1
3.110270200E-2,-5.887519121E-1,1.595056355E-1,3.965911567E-1
3.507301500E-2,-5.255360603E-1,5.822418258E-2,3.825238049E-1
3.904332700E-2,-4.506440163E-1,-6.485643238E-2,3.621209264E-1
4.301364000E-2,-3.660828173E-1,-1.983915716E-1,3.306351602E-1
4.698395200E-2,-2.817136049E-1,-3.203726411E-1,2.939658165E-1
5.095426500E-2,-1.955816001E-1,-4.327543974E-1,2.514321208E-1
5.492457700E-2,-1.169545129E-1,-5.290092826E-1,2.081130594E-1
5.889489000E-2,-6.770132482E-2,-5.984035730E-1,1.803972274E-1
6.286676500E-2,-5.256931856E-2,-6.277949214E-1,1.818807572E-1
6.683707700E-2,-7.422885299E-2,-5.998172760E-1,2.167349905E-1
7.080739000E-2,-1.324006766E-1,-5.221676230E-1,2.777866125E-1
7.477770200E-2,-2.154783458E-1,-4.205021858E-1,3.510555327E-1
7.874801500E-2,-3.214547336E-1,-3.042283356E-1,4.215144515E-1
8.271832700E-2,-4.395437241E-1,-1.876578033E-1,4.788834453E-1
8.669020200E-2,-5.516462326E-1,-7.735299319E-2,5.141739845E-1
9.066051500E-2,-6.528578401E-1,3.481931984E-2,5.256233811E-1
9.463082700E-2,-7.347661853E-1,1.471312493E-1,5.122192502E-1
9.860114000E-2,-8.005650640E-1,2.548529804E-1,4.844684899E-1
1.025714520E-1,-8.404284120E-1,3.664842248E-1,4.403640330E-1
1.065417650E-1,-8.604647517E-1,4.622853696E-1,3.955614269E-1
1.105136400E-1,-8.682314754E-1,5.332155228E-1,3.504795730E-1
1.144823900E-1,-8.707098365E-1,5.834286809E-1,3.037919998E-1
1.184542650E-1,-8.678824306E-1,6.155078411E-1,2.660230696E-1
1.224245770E-1,-8.609709144E-1,6.286850572E-1,2.363001257E-1
1.263948900E-1,-8.519475460E-1,6.197838783E-1,2.123018503E-1
1.303652020E-1,-8.333598375E-1,6.029763222E-1,1.920385808E-1
1.343355150E-1,-8.105658293E-1,5.662895441E-1,1.772905439E-1
1.383058270E-1,-7.933394313E-1,5.094267130E-1,1.624552459E-1
1.422761400E-1,-7.733553648E-1,4.533143640E-1,1.501506716E-1
1.462527020E-1,-7.506835461E-1,3.995756805E-1,1.427155733E-1
1.502183270E-1,-7.291113138E-1,3.446152508E-1,1.412320435E-1
1.541886400E-1,-7.127924562E-1,2.709972858E-1,1.452113986E-1
1.581589520E-1,-7.055144310E-1,1.968382299E-1,1.557357311E-1
1.621292650E-1,-7.070852518E-1,1.269028932E-1,1.742885858E-1
1.660995770E-1,-7.156199217E-1,6.457718462E-2,2.004859746E-1
1.700714520E-1,-7.323052287E-1,9.180432186E-3,2.242050022E-1
1.740402020E-1,-7.506486773E-1,-3.790855035E-2,2.500882149E-1
1.780120770E-1,-7.695854902E-1,-7.653268427E-2,2.752035260E-1
1.819823900E-1,-7.876321673E-1,-1.136907488E-1,2.980324328E-1
1.859527020E-1,-8.031656146E-1,-1.540951133E-1,3.167597950E-1
1.899230150E-1,-8.158192635E-1,-1.876578033E-1,3.312984109E-1
1.938933270E-1,-8.176169395E-1,-2.197369486E-1,3.364296556E-1
1.978636400E-1,-8.028863668E-1,-2.569822669E-1,3.302511871E-1
2.018355150E-1,-7.632324696E-1,-3.121521473E-1,3.156951666E-1
2.058058270E-1,-6.989868879E-1,-3.768340349E-1,2.969852388E-1
2.097761400E-1,-6.257703304E-1,-4.486194253E-1,2.748020887E-1
2.137464520E-1,-5.392543674E-1,-5.263738632E-1,2.476447672E-1
2.177167650E-1,-4.560196400E-1,-5.987177491E-1,2.158797681E-1
2.216870770E-1,-3.772529066E-1,-6.645690203E-1,1.810953617E-1
2.256573900E-1,-3.154508173E-1,-7.114136815E-1,1.524370611E-1
2.296292650E-1,-2.705958486E-1,-7.373143435E-1,1.291718185E-1
2.335980150E-1,-2.375218570E-1,-7.403163314E-1,1.140572652E-1
2.375698900E-1,-2.228785455E-1,-7.252890468E-1,1.020144969E-1
2.415402020E-1,-2.160717547E-1,-6.876422763E-1,9.435249865E-2
2.455105150E-1,-2.183406949E-1,-6.395758986E-1,8.709193021E-2
2.494808270E-1,-2.269277126E-1,-5.952794552E-1,7.841764390E-2
2.534511400E-1,-2.377487570E-1,-5.555732250E-1,7.419394702E-2
2.574480150E-1,-2.523047924E-1,-5.229529738E-1,7.250097394E-2
