"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636495353570667E9,"2021-11-09 23:02:33.571 UTC+01:00"
"PAUSE",3.553524720833229E1,1.636495389105855E9,"2021-11-09 23:03:09.106 UTC+01:00"
