"event","experiment time","system time","system time text"
"START",0.000000000E0,1636142602.070,"2021-11-05 21:03:22.070 UTC+01:00"
"PAUSE",6.408584331E1,1636142666.156,"2021-11-05 21:04:26.156 UTC+01:00"
