"event","experiment time","system time","system time text"
"START",0.000000000E0,1636374850.296,"2021-11-08 13:34:10.296 UTC+01:00"
"PAUSE",1.224057007E2,1636374972.702,"2021-11-08 13:36:12.702 UTC+01:00"
