"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.991291666E-3,2.974946052E-2,-2.119735815E-2,-4.192415625E-2
1.794029167E-2,2.079165168E-2,-5.943795294E-2,-3.917710483E-2
2.788829167E-2,3.279919922E-2,-8.181387186E-2,-4.018288851E-2
3.783629167E-2,6.236934289E-2,-1.039751023E-1,-4.013841227E-2
4.778529167E-2,9.817561507E-2,-9.358917177E-2,-3.916606680E-2
5.773329167E-2,1.092429161E-1,-6.488455832E-2,-3.801185265E-2
6.768229167E-2,9.134412557E-2,-3.446423262E-2,-4.352553934E-2
7.763029167E-2,5.307822675E-2,-2.051725797E-2,-4.803986102E-2
8.757829167E-2,7.247669622E-3,-3.113864362E-2,-4.137624428E-2
9.752729167E-2,-4.001758248E-2,-4.979089275E-2,-3.830641881E-2
1.074752917E-1,-7.816055417E-2,-5.687894672E-2,-3.890822828E-2
1.174242917E-1,-1.030022576E-1,-5.530661717E-2,-4.220282286E-2
1.273722917E-1,-1.031843424E-1,-4.494783655E-2,-4.656849056E-2
1.373212917E-1,-9.088213742E-2,-3.586033359E-2,-4.241422564E-2
1.472692917E-1,-8.599684387E-2,-3.110991046E-2,-3.510034084E-2
1.572172917E-1,-9.576904774E-2,-5.792581290E-2,-2.611882985E-2
1.671662917E-1,-1.158185750E-1,-1.072667241E-1,-2.030061185E-2
1.771142917E-1,-1.249990165E-1,-1.622373015E-1,-2.344021201E-2
1.870632917E-1,-1.137855649E-1,-2.318108827E-1,-3.641579300E-2
1.970112917E-1,-1.018471420E-1,-2.907157242E-1,-6.138292700E-2
2.069592917E-1,-8.005309105E-2,-3.574179113E-1,-2.326104790E-2
2.169082917E-1,-8.895257860E-2,-4.074232876E-1,4.629971460E-3
2.268562917E-1,-1.256391853E-1,-4.423089623E-1,-1.969494298E-2
2.368052917E-1,-5.341584608E-2,-4.757215083E-1,8.412732184E-2
2.467532917E-1,-3.860377148E-2,-4.631313086E-1,1.072632149E-1
2.567022917E-1,-1.072741821E-1,-4.002551138E-1,1.645171940E-1
2.666502917E-1,-1.965377927E-1,-3.073013127E-1,2.826522291E-1
2.765982917E-1,-2.770616710E-1,-2.287444472E-1,4.123191237E-1
2.865472917E-1,-3.457215726E-1,-1.666646600E-1,5.296012163E-1
2.964952917E-1,-3.875174820E-1,-1.373182237E-1,6.397290230E-1
3.064442917E-1,-3.937622309E-1,-1.288828403E-1,7.223755121E-1
3.163922917E-1,-3.488909006E-1,-8.895327896E-2,7.815093994E-1
3.263402917E-1,-2.799406648E-1,-6.735589821E-3,8.408333063E-1
3.362892917E-1,-2.118758559E-1,7.835800201E-2,9.069039226E-1
3.462372917E-1,-1.591707170E-1,2.164477259E-1,9.786401391E-1
3.561862917E-1,-1.163883731E-1,4.334956110E-1,1.070811510E0
3.661342917E-1,-9.299729019E-2,6.638986468E-1,1.173447728E0
3.760832917E-1,-1.075962037E-1,8.464469314E-1,1.278955698E0
3.860312917E-1,-2.303151041E-1,7.816352844E-1,1.347203135E0
3.959792917E-1,-3.080011010E-1,9.896875620E-1,1.377049685E0
4.059282917E-1,-2.351697534E-1,1.318490744E0,1.495076060E0
4.158762917E-1,-2.007547766E-1,1.501499891E0,1.624032736E0
4.258252917E-1,-6.976206899E-1,7.057150602E-1,1.317901015E0
4.357732917E-1,-1.001089215E0,8.759003878E-2,1.019601226E0
4.457212917E-1,-7.404984236E-1,-4.644168615E-1,8.255842924E-1
4.556702917E-1,-2.450359464E-1,-3.157288432E-1,8.581164479E-1
4.656182917E-1,2.371620834E-1,3.365412652E-1,1.058271289E0
4.755672917E-1,5.681632161E-1,1.169960141E0,1.228685379E0
4.855152917E-1,5.370838046E-1,2.055321932E0,1.338690996E0
4.954642917E-1,1.962868571E-1,2.611175537E0,1.461341262E0
5.054122917E-1,-9.371802211E-2,2.606034279E0,1.493235946E0
5.153602917E-1,-2.916990221E-1,2.644923449E0,1.500373483E0
5.253092917E-1,-3.263326585E-1,2.744560480E0,1.482107639E0
5.352572917E-1,-1.585860252E-1,2.755586147E0,1.396733046E0
5.452062917E-1,4.308295846E-1,2.245390654E0,1.497496963E0
5.551542917E-1,1.056709528E0,2.150663614E0,1.574317455E0
5.651022917E-1,1.471897602E0,2.138970852E0,1.416417360E0
5.750512917E-1,1.402790427E0,1.643273711E0,8.544216156E-1
5.849992917E-1,2.148175612E-2,1.057289913E-2,-6.985801458E-2
5.949482917E-1,-2.966522574E-1,3.563220501E-1,1.437483355E-2
6.048962917E-1,-4.238269329E-1,5.995030403E-1,3.809652030E-1
6.148442917E-1,-5.594180822E-1,7.273784280E-1,4.287159443E-1
6.247932917E-1,-5.115116835E-1,7.681837082E-1,4.522559345E-1
6.347412917E-1,-3.170406818E-1,8.523206711E-1,5.348650813E-1
6.446902917E-1,-1.545340717E-1,8.631719351E-1,6.390628219E-1
