"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636298262787240E9,"2021-11-07 16:17:42.787 UTC+01:00"
"PAUSE",5.874215583333716E1,1.636298321527869E9,"2021-11-07 16:18:41.528 UTC+01:00"
