"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636374686958000E9,"2021-11-08 13:31:26.958 UTC+01:00"
"PAUSE",1.024006158749980E2,1.636374789358000E9,"2021-11-08 13:33:09.358 UTC+01:00"
