"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636394048040973E9,"2021-11-08 18:54:08.041 UTC+01:00"
"PAUSE",2.014966708340216E1,1.636394068190773E9,"2021-11-08 18:54:28.191 UTC+01:00"
