"event","experiment time","system time","system time text"
"START",0.000000000E0,1636279423.607,"2021-11-07 11:03:43.607 UTC+01:00"
"PAUSE",1.205189419E2,1636279544.126,"2021-11-07 11:05:44.126 UTC+01:00"
