"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.871940100E-2,0.000000000E0,0.000000000E0,0.000000000E0
4.891227200E-2,0.000000000E0,0.000000000E0,0.000000000E0
5.913566100E-2,0.000000000E0,0.000000000E0,0.000000000E0
6.926749700E-2,0.000000000E0,0.000000000E0,0.000000000E0
7.952140300E-2,0.000000000E0,0.000000000E0,0.000000000E0
8.965323900E-2,0.000000000E0,0.000000000E0,0.000000000E0
9.975455800E-2,0.000000000E0,0.000000000E0,0.000000000E0
1.089403490E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.190111490E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.290819500E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.391832680E-1,4.854583740E-1,4.006195068E-1,1.059219360E0
1.492540690E-1,4.258575439E-1,3.738861084E-1,9.578857422E-1
1.592638350E-1,3.520812988E-1,3.275451660E-1,8.039703369E-1
1.692430830E-1,2.724456787E-1,2.945251465E-1,6.650238037E-1
1.794359540E-1,1.878814697E-1,2.886962891E-1,5.927276611E-1
1.895067550E-1,1.330566406E-1,2.822723389E-1,5.263977051E-1
1.995775560E-1,1.037292480E-1,2.745056152E-1,4.724426270E-1
2.099230150E-1,8.055114746E-2,2.793884277E-1,4.766540527E-1
2.197191570E-1,6.852722168E-2,2.870483398E-1,5.047302246E-1
2.297899580E-1,2.705383301E-2,2.715759277E-1,4.754486084E-1
2.398607590E-1,-2.955627441E-2,2.308502197E-1,4.417114258E-1
2.499315590E-1,-7.107543945E-2,1.482543945E-1,3.885345459E-1
2.600023600E-1,-1.105651855E-1,5.511474609E-2,3.739013672E-1
2.700731610E-1,-1.408386230E-1,-2.391052246E-2,3.722381592E-1
2.801439620E-1,-1.654510498E-1,-7.128906250E-2,3.581237793E-1
2.902147630E-1,-1.822204590E-1,-6.864929199E-2,3.574676514E-1
3.002550460E-1,-2.004699707E-1,-3.138732910E-2,3.784484863E-1
3.102342940E-1,-2.042694092E-1,3.088378906E-2,4.123077393E-1
3.204271650E-1,-1.849060059E-1,1.333618164E-1,4.774780273E-1
3.304979660E-1,-1.721496582E-1,2.658691406E-1,5.749511719E-1
3.405687670E-1,-1.827850342E-1,3.937225342E-1,6.575927734E-1
3.506395670E-1,-2.027740479E-1,4.723358154E-1,7.192535400E-1
3.607103680E-1,-2.449493408E-1,4.496765137E-1,6.355133057E-1
3.707811690E-1,-3.513946533E-1,4.827270508E-1,4.591979980E-1
3.808519700E-1,-5.157470703E-1,5.263366699E-1,1.758880615E-1
3.909227700E-1,-7.659606934E-1,4.682617188E-1,-2.371826172E-1
4.009935710E-1,-1.037826538E0,3.288574219E-1,-6.909027100E-1
4.110643720E-1,-1.246398926E0,1.984558105E-1,-1.025192261E0
4.212572430E-1,-1.361236572E0,1.434173584E-1,-1.167846680E0
4.314501140E-1,-1.361984253E0,2.352142334E-1,-1.006469727E0
4.416429850E-1,-1.278167725E0,4.073028564E-1,-6.191253662E-1
4.518358560E-1,-1.164779663E0,5.639953613E-1,-2.607574463E-1
4.620287270E-1,-1.122940063E0,7.702941895E-1,2.702331543E-2
4.722215990E-1,-1.139144897E0,9.938812256E-1,2.184600830E-1
4.824449870E-1,-1.109786987E0,1.088409424E0,2.843322754E-1
4.923632000E-1,-1.042251587E0,1.119522095E0,3.500976562E-1
5.017015790E-1,-9.721374512E-1,1.213516235E0,3.804321289E-1
5.117723800E-1,-8.852386475E-1,1.276779175E0,4.174652100E-1
5.218431810E-1,-8.066864014E-1,1.255691528E0,3.731231689E-1
5.319139810E-1,-7.599487305E-1,1.185836792E0,2.629241943E-1
5.419847820E-1,-7.363739014E-1,1.097656250E0,1.103668213E-1
5.520555830E-1,-7.226562500E-1,1.001098633E0,-3.785705566E-2
5.621263840E-1,-7.146301270E-1,9.114990234E-1,-9.060668945E-2
5.721971840E-1,-6.883697510E-1,8.796844482E-1,-2.639770508E-3
5.822679850E-1,-6.571960449E-1,8.705139160E-1,1.769104004E-1
5.923387860E-1,-5.990905762E-1,8.604888916E-1,3.063659668E-1
6.024095870E-1,-5.673675537E-1,8.840942383E-1,4.921264648E-1
6.126940110E-1,-5.099639893E-1,8.866424561E-1,6.041259766E-1
6.225511880E-1,-4.660034180E-1,8.922729492E-1,7.177581787E-1
6.326219890E-1,-4.211273193E-1,9.043273926E-1,7.475280762E-1
6.426927900E-1,-3.415527344E-1,8.874969482E-1,7.603454590E-1
6.527635910E-1,-2.190856934E-1,8.851623535E-1,9.906158447E-1
6.628343920E-1,-4.553222656E-2,9.449615479E-1,1.387283325E0
6.729051920E-1,1.162872314E-1,1.013900757E0,1.797225952E0
6.829454750E-1,2.206878662E-1,1.038406372E0,2.006912231E0
6.930467940E-1,2.404937744E-1,1.051345825E0,1.987396240E0
7.031175950E-1,2.082214355E-1,1.067947388E0,1.814743042E0
7.131883950E-1,1.606292725E-1,1.066680908E0,1.591445923E0
7.232591960E-1,1.390686035E-1,1.020477295E0,1.323425293E0
7.333299970E-1,1.570434570E-1,8.995208740E-1,1.009124756E0
7.434007980E-1,1.893920898E-1,7.484893799E-1,7.180633545E-1
7.534715990E-1,2.363891602E-1,6.031188965E-1,4.660949707E-1
7.635423990E-1,2.566986084E-1,5.145568848E-1,3.395233154E-1
7.736132000E-1,2.597656250E-1,4.420471191E-1,2.970275879E-1
7.836840010E-1,2.929077148E-1,3.344116211E-1,1.774597168E-1
7.937548020E-1,3.077697754E-1,2.522125244E-1,4.757690430E-2
8.038256020E-1,3.307189941E-1,2.304840088E-1,-9.986877441E-2
8.138964030E-1,3.413391113E-1,2.643585205E-1,-2.286224365E-1
8.239977220E-1,3.610076904E-1,2.529754639E-1,-3.825988770E-1
8.341905930E-1,4.027862549E-1,8.596801758E-2,-5.582733154E-1
8.443834640E-1,4.848480225E-1,-1.704559326E-1,-7.465362549E-1
8.546068520E-1,5.612792969E-1,-3.959655762E-1,-9.053955078E-1
8.647692060E-1,5.430450439E-1,-4.644470215E-1,-1.370880127E0
8.749925950E-1,4.881896973E-1,-2.528839111E-1,-1.442764282E0
8.851854660E-1,4.148864746E-1,8.770751953E-2,-1.257827759E0
8.951647140E-1,3.963165283E-1,2.659606934E-2,-1.404312134E0
9.045336100E-1,3.650970459E-1,-2.025146484E-1,-1.743331909E0
9.146044110E-1,3.001556396E-1,-5.935211182E-1,-2.495971680E0
9.246752120E-1,1.903381348E-1,-7.733459473E-1,-3.069625854E0
9.347460130E-1,9.669494629E-2,-6.541748047E-1,-3.107513428E0
9.448168130E-1,3.770446777E-2,-4.731292725E-1,-3.013977051E0
9.548876140E-1,-1.168518066E-1,-5.301666260E-1,-3.735656738E0
9.649584150E-1,-4.137878418E-1,-3.468322754E-1,-4.448226929E0
9.750292160E-1,-6.380462646E-1,5.830383301E-2,-4.280136108E0
9.851000170E-1,-9.234771729E-1,4.004821777E-1,-4.096649170E0
9.951708170E-1,-1.361297607E0,8.397827148E-1,-3.877014160E0
1.005272136E0,-1.819000244E0,1.287307739E0,-3.621215820E0
1.015648112E0,-2.074295044E0,1.565902710E0,-3.293075562E0
1.025383220E0,-2.143310547E0,1.697723389E0,-2.794219971E0
1.035454020E0,-2.154663086E0,1.806549072E0,-2.188964844E0
1.045524821E0,-2.231445312E0,2.027099609E0,-1.564819336E0
