"event","experiment time","system time","system time text"
"START",0.000000000E0,1636399979.448,"2021-11-08 20:32:59.448 UTC+01:00"
"PAUSE",4.504830806E1,1636400024.496,"2021-11-08 20:33:44.496 UTC+01:00"
