"event","experiment time","system time","system time text"
"START",0.000000000E0,1636297086.025,"2021-11-07 15:58:06.025 UTC+01:00"
"PAUSE",6.115049777E1,1636297147.176,"2021-11-07 15:59:07.176 UTC+01:00"
