"event","experiment time","system time","system time text"
"START",0.000000000E0,1636037636.309,"2021-11-04 15:53:56.309 UTC+01:00"
"PAUSE",5.527999746E1,1636037691.589,"2021-11-04 15:54:51.589 UTC+01:00"
