Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.0125249,-1.553238392,-13.02026749,3.669114113
0.03056339,-0.250792623,-12.25891113,3.616441727
0.048602296,0.850540161,-11.55980396,4.928464413
0.066641202,1.755548358,-11.37305641,6.757634163
0.084680108,3.091512918,-11.46882439,7.557297707
0.10271891,2.052429438,-12.3834095,5.263652325
0.120757348,-0.279523045,-13.06336308,1.006761789
0.138795785,0.606331587,-12.21102715,-0.922964752
0.156834223,0.472256273,-11.23419285,-2.732981205
0.17487266,0.577601135,-10.86069775,-0.870292306
0.192911098,-2.52528429,-10.4393177,1.231816769
0.210949535,-3.104681015,-9.634865761,2.955641985
0.228987973,-1.52450788,-10.65958405,4.813542366
0.24702641,-0.609922886,-11.05702209,5.172672749
0.265064848,-0.992995143,-9.812037468,3.851073503
0.283103754,-1.816600561,-7.733870029,2.60130024
0.30114266,-2.209249735,-6.469731331,1.452083349
0.319181567,-2.060809135,-6.752247334,1.461660147
0.337220108,-2.147000313,-6.479308128,2.002749681
0.355258077,-1.701678872,-5.804143429,2.208651066
0.373296358,-1.601122379,-5.133767128,1.954865694
0.391335265,-1.419163108,-4.12341404,1.758541107
0.409374171,-1.467047095,-3.395576477,1.96923089
0.427413077,-1.89800334,-3.069965124,2.050633669
0.445451931,-1.438316703,-2.983773947,2.816778183
0.463490369,-1.581968784,-2.696469545,2.687491417
0.481528806,-1.878849745,-2.653373957,3.276464939
0.499567244,-2.223614931,-3.362057686,4.219780445
0.517605681,-2.443881273,-4.180874825,4.349067211
0.535644119,-3.521272182,-10.94210052,19.95926285
0.553682556,-2.999336243,-11.19109726,9.8940382
0.571720994,-0.317830265,-9.922170639,1.131260276
0.589759431,-7.600991726,-14.35623169,12.4318924
0.607798077,-5.340865612,-9.91738224,0.350750536
0.625836983,0.108337626,-7.159261703,3.333925962
0.64387589,-1.29945302,-7.432200432,2.926911592
0.661914796,-2.467823505,-9.036315918,5.809530258
0.679953494,-1.294664621,-8.313266754,1.71065712
0.697991931,-0.811035812,-8.758588791,4.066551685
0.716030369,-0.427963555,-9.242217064,4.12401247
0.734068806,0.04129998,-9.692327499,2.993949175
0.752107244,0.730830073,-10.20468616,2.778470993
0.770145681,1.640626669,-10.35312653,2.792836189
0.788184119,1.97102654,-10.00357342,3.094505787
0.806222556,2.473809004,-9.136872292,2.668337822
0.824261046,1.611896276,-8.452130318,1.801636815
0.842299952,0.893635809,-8.638877869,2.658761024
0.860338858,1.473032594,-9.99399662,2.457648039
0.878377765,2.4881742,-11.48797798,2.41455245
0.896416671,2.646191359,-11.4113636,1.638831019
0.914455108,2.052429438,-9.347561836,1.212663174
0.932493546,0.41000703,-7.906252384,2.385822058
0.950531983,0.108337626,-7.647678852,3.070563793
0.968570421,0.055665191,-8.116942406,2.879027605
0.986608858,0.141856447,-8.768165588,2.079364061
1.004647296,0.807444513,-9.496002197,2.064998865
1.022685733,0.888847411,-9.405022621,1.983596087
1.040724171,0.453102678,-8.863933563,2.179920673
1.058763077,0.81702131,-8.930971146,1.801636815
